"","chain","amount_staked_nodes","amount_staked_apps","aligned_height","date","all_relays"
"8072","0010",3995,14,58184,"2022-05-02 16:32:00.579",2223
"8073","0021",44925,673,58184,"2022-05-02 16:32:00.579",2040561
"8074","0022",25642,72,58184,"2022-05-02 16:32:00.579",589195
"8075","0023",17438,83,58184,"2022-05-02 16:32:00.579",8872
"8076","0024",20408,72,58184,"2022-05-02 16:32:00.579",6986
"8077","0025",30490,159,58184,"2022-05-02 16:32:00.579",17071
"8078","0026",37425,106,58184,"2022-05-02 16:32:00.579",79013
"8079","0027",44311,234,58184,"2022-05-02 16:32:00.579",6653814
"8080","0028",25902,64,58184,"2022-05-02 16:32:00.579",187211
"8081","0040",44749,223,58184,"2022-05-02 16:32:00.579",9776012
"8082","0044",17671,11,58184,"2022-05-02 16:32:00.579",65280
"8083","0047",7956,4,58184,"2022-05-02 16:32:00.579",14453
"8084","0048",1764,3,58184,"2022-05-02 16:32:00.579",6270
"8085","0049",5615,16,58184,"2022-05-02 16:32:00.579",13704
"8086","03DF",30375,11,58184,"2022-05-02 16:32:00.579",240846
"8087","0001",33310,127,58188,"2022-05-02 17:31:27.053",76324
"8088","0003",39872,103,58188,"2022-05-02 17:31:27.053",206354
"8089","0004",19157,148,58188,"2022-05-02 17:31:27.053",690660
"8090","0005",44299,69,58188,"2022-05-02 17:31:27.053",2433359
"8091","0006",6952,55,58188,"2022-05-02 17:31:27.053",20753
"8092","0009",43409,193,58188,"2022-05-02 17:31:27.053",15701816
"8093","000A",5090,4,58188,"2022-05-02 17:31:27.053",2644
"8094","000B",2284,14,58188,"2022-05-02 17:31:27.053",11726
"8095","000C",5188,14,58188,"2022-05-02 17:31:27.053",35727
"8096","0010",3995,14,58188,"2022-05-02 17:31:27.053",2510
"8097","0021",44935,673,58188,"2022-05-02 17:31:27.053",2197363
"8098","0022",25653,72,58188,"2022-05-02 17:31:27.053",393411
"8099","0023",17438,83,58188,"2022-05-02 17:31:27.053",5726
"8100","0024",20408,72,58188,"2022-05-02 17:31:27.053",6118
"8101","0025",30490,159,58188,"2022-05-02 17:31:27.053",11894
"8102","0026",37435,106,58188,"2022-05-02 17:31:27.053",100065
"8103","0027",44323,234,58188,"2022-05-02 17:31:27.053",7396283
"8104","0028",25913,64,58188,"2022-05-02 17:31:27.053",277823
"8105","0040",44759,223,58188,"2022-05-02 17:31:27.053",10107840
"8106","0044",17681,11,58188,"2022-05-02 17:31:27.053",83982
"8107","0047",7967,4,58188,"2022-05-02 17:31:27.053",7747
"8108","0048",1764,3,58188,"2022-05-02 17:31:27.053",6072
"8109","0049",5615,16,58188,"2022-05-02 17:31:27.053",13249
"8110","03DF",30386,11,58188,"2022-05-02 17:31:27.053",292156
"8111","0001",33210,127,58192,"2022-05-02 18:30:59.135",63897
"8112","0003",39803,103,58192,"2022-05-02 18:30:59.135",171113
"8113","0004",19188,148,58192,"2022-05-02 18:30:59.135",804039
"8114","0005",44230,69,58192,"2022-05-02 18:30:59.135",2105707
"8115","0006",6853,55,58192,"2022-05-02 18:30:59.135",15790
"8116","0009",43340,193,58192,"2022-05-02 18:30:59.135",13953640
"8117","000A",5090,4,58192,"2022-05-02 18:30:59.135",2726
"8118","000B",2284,14,58192,"2022-05-02 18:30:59.135",8599
"8119","000C",5188,14,58192,"2022-05-02 18:30:59.135",41257
"8120","0010",3995,14,58192,"2022-05-02 18:30:59.135",2220
"8121","0021",44866,673,58192,"2022-05-02 18:30:59.135",1896421
"8122","0022",25653,72,58192,"2022-05-02 18:30:59.135",475935
"8123","0023",17338,83,58192,"2022-05-02 18:30:59.135",8589
"8124","0024",20308,72,58192,"2022-05-02 18:30:59.135",5822
"8125","0025",30390,159,58192,"2022-05-02 18:30:59.135",14163
"8126","0026",37335,106,58192,"2022-05-02 18:30:59.135",84197
"8127","0027",44254,234,58192,"2022-05-02 18:30:59.135",4809853
"8128","0028",25913,64,58192,"2022-05-02 18:30:59.135",196569
"8129","0040",44690,223,58192,"2022-05-02 18:30:59.135",9822591
"8130","0044",17681,11,58192,"2022-05-02 18:30:59.135",94645
"8131","0047",7967,4,58192,"2022-05-02 18:30:59.135",16861
"8132","0048",1764,3,58192,"2022-05-02 18:30:59.135",5008
"8133","0049",5615,16,58192,"2022-05-02 18:30:59.135",13871
"8134","03DF",30386,11,58192,"2022-05-02 18:30:59.135",300760
"8135","0001",33210,127,58196,"2022-05-02 19:33:26.084",67797
"8136","0003",39803,103,58196,"2022-05-02 19:33:26.084",181484
"8137","0004",19188,148,58196,"2022-05-02 19:33:26.084",698821
"8138","0005",44230,69,58196,"2022-05-02 19:33:26.084",1714345
"8139","0006",6853,55,58196,"2022-05-02 19:33:26.084",20721
"8140","0009",43340,193,58196,"2022-05-02 19:33:26.084",12364532
"8141","000A",5090,4,58196,"2022-05-02 19:33:26.084",2426
"8142","000B",2284,14,58196,"2022-05-02 19:33:26.084",12931
"8143","000C",5188,14,58196,"2022-05-02 19:33:26.084",51131
"8144","0010",3995,14,58196,"2022-05-02 19:33:26.084",2634
"8145","0021",44866,673,58196,"2022-05-02 19:33:26.084",1878141
"8146","0022",25653,72,58196,"2022-05-02 19:33:26.084",514789
"8147","0023",17338,83,58196,"2022-05-02 19:33:26.084",5669
"8148","0024",20308,72,58196,"2022-05-02 19:33:26.084",11024
"8149","0025",30390,159,58196,"2022-05-02 19:33:26.084",9593
"8150","0026",37335,106,58196,"2022-05-02 19:33:26.084",93561
"8151","0027",44268,234,58196,"2022-05-02 19:33:26.084",6570768
"8152","0028",25913,64,58196,"2022-05-02 19:33:26.084",221978
"8153","0040",44690,223,58196,"2022-05-02 19:33:26.084",9350702
"8154","0044",17681,11,58196,"2022-05-02 19:33:26.084",61592
"8155","0047",7967,4,58196,"2022-05-02 19:33:26.084",8750
"8156","0048",1764,3,58196,"2022-05-02 19:33:26.084",4503
"8157","0049",5615,16,58196,"2022-05-02 19:33:26.084",14292
"8158","03DF",30372,11,58196,"2022-05-02 19:33:26.084",273074
"8159","0001",33210,127,58200,"2022-05-02 20:34:15.413",57619
"8160","0003",39804,103,58200,"2022-05-02 20:34:15.413",196570
"8161","0004",19189,148,58200,"2022-05-02 20:34:15.413",575911
"8162","0005",44231,69,58200,"2022-05-02 20:34:15.413",1855853
"8163","0006",6853,55,58200,"2022-05-02 20:34:15.413",15898
"8164","0009",43341,193,58200,"2022-05-02 20:34:15.413",13085131
"8165","000A",5090,4,58200,"2022-05-02 20:34:15.413",2749
"8166","000B",2284,14,58200,"2022-05-02 20:34:15.413",9988
"8167","000C",5188,14,58200,"2022-05-02 20:34:15.413",36085
"8168","0010",3995,14,58200,"2022-05-02 20:34:15.413",1985
"8169","0021",44867,673,58200,"2022-05-02 20:34:15.413",2101685
"8170","0022",25654,72,58200,"2022-05-02 20:34:15.413",420750
"8171","0023",17338,83,58200,"2022-05-02 20:34:15.413",7574
"8172","0024",20309,72,58200,"2022-05-02 20:34:15.413",2634
"8173","0025",30391,159,58200,"2022-05-02 20:34:15.413",17463
"8174","0026",37336,106,58200,"2022-05-02 20:34:15.413",85197
"8175","0027",44269,234,58200,"2022-05-02 20:34:15.413",7899361
"8176","0028",25914,64,58200,"2022-05-02 20:34:15.413",211627
"8177","0040",44691,223,58200,"2022-05-02 20:34:15.413",10272373
"8178","0044",17682,11,58200,"2022-05-02 20:34:15.413",67502
"8179","0047",7967,4,58200,"2022-05-02 20:34:15.413",15952
"8180","0048",1764,3,58200,"2022-05-02 20:34:15.413",3822
"8181","0049",5615,16,58200,"2022-05-02 20:34:15.413",14612
"8182","03DF",30373,11,58200,"2022-05-02 20:34:15.413",276259
"8183","0001",33209,127,58204,"2022-05-02 21:33:54.436",68938
"8184","0003",39803,103,58204,"2022-05-02 21:33:54.436",201405
"8185","0004",19189,148,58204,"2022-05-02 21:33:54.436",681861
"8186","0005",44230,69,58204,"2022-05-02 21:33:54.436",2507969
"8187","0006",6853,55,58204,"2022-05-02 21:33:54.436",19400
"8188","0009",43340,193,58204,"2022-05-02 21:33:54.436",12104225
"8189","000A",5090,4,58204,"2022-05-02 21:33:54.436",2736
"8190","000B",2284,14,58204,"2022-05-02 21:33:54.436",11627
"8191","000C",5188,14,58204,"2022-05-02 21:33:54.436",31364
"8192","0010",3995,14,58204,"2022-05-02 21:33:54.436",2867
"8193","0021",44866,673,58204,"2022-05-02 21:33:54.436",2048042
"8194","0022",25654,72,58204,"2022-05-02 21:33:54.436",342948
"8195","0023",17338,83,58204,"2022-05-02 21:33:54.436",9101
"8196","0024",20308,72,58204,"2022-05-02 21:33:54.436",8804
"8197","0025",30390,159,58204,"2022-05-02 21:33:54.436",13324
"8198","0026",37335,106,58204,"2022-05-02 21:33:54.436",104760
"8199","0027",44268,234,58204,"2022-05-02 21:33:54.436",6600481
"8200","0028",25914,64,58204,"2022-05-02 21:33:54.436",231059
"8201","0040",44690,223,58204,"2022-05-02 21:33:54.436",10899267
"8202","0044",17681,11,58204,"2022-05-02 21:33:54.436",80392
"8203","0047",7967,4,58204,"2022-05-02 21:33:54.436",9409
"8204","0048",1764,3,58204,"2022-05-02 21:33:54.436",9394
"8205","0049",5615,16,58204,"2022-05-02 21:33:54.436",15115
"8206","03DF",30372,11,58204,"2022-05-02 21:33:54.436",285584
"8207","0001",33209,127,58208,"2022-05-02 22:33:18.683",66612
"8208","0003",39803,103,58208,"2022-05-02 22:33:18.683",136528
"8209","0004",19189,148,58208,"2022-05-02 22:33:18.683",561777
"8210","0005",44230,69,58208,"2022-05-02 22:33:18.683",1842041
"8211","0006",6853,55,58208,"2022-05-02 22:33:18.683",23210
"8212","0009",43341,193,58208,"2022-05-02 22:33:18.683",12235776
"8213","000A",5090,4,58208,"2022-05-02 22:33:18.683",1929
"8214","000B",2284,14,58208,"2022-05-02 22:33:18.683",6492
"8215","000C",5188,14,58208,"2022-05-02 22:33:18.683",47321
"8216","0010",3995,14,58208,"2022-05-02 22:33:18.683",2220
"8217","0021",44866,673,58208,"2022-05-02 22:33:18.683",1791773
"8218","0022",25654,72,58208,"2022-05-02 22:33:18.683",497764
"8219","0023",17338,83,58208,"2022-05-02 22:33:18.683",7690
"8220","0024",20308,72,58208,"2022-05-02 22:33:18.683",5305
"8221","0025",30390,159,58208,"2022-05-02 22:33:18.683",15339
"8222","0026",37335,106,58208,"2022-05-02 22:33:18.683",84395
"8223","0027",44268,234,58208,"2022-05-02 22:33:18.683",4307405
"8224","0028",25914,64,58208,"2022-05-02 22:33:18.683",275606
"8225","0040",44690,223,58208,"2022-05-02 22:33:18.683",11094893
"8226","0044",17681,11,58208,"2022-05-02 22:33:18.683",58673
"8227","0047",7967,4,58208,"2022-05-02 22:33:18.683",12033
"8228","0048",1764,3,58208,"2022-05-02 22:33:18.683",6849
"8229","0049",5615,16,58208,"2022-05-02 22:33:18.683",12664
"8230","03DF",30372,11,58208,"2022-05-02 22:33:18.683",270832
"8231","0001",33209,127,58212,"2022-05-02 23:32:52.865",68589
"8232","0003",39792,103,58212,"2022-05-02 23:32:52.865",205862
"8233","0004",19189,148,58212,"2022-05-02 23:32:52.865",815628
"8234","0005",44230,69,58212,"2022-05-02 23:32:52.865",1803755
"8235","0006",6853,55,58212,"2022-05-02 23:32:52.865",20173
"8236","0009",43346,193,58212,"2022-05-02 23:32:52.865",11502576
"8237","000A",5090,4,58212,"2022-05-02 23:32:52.865",2829
"8238","000B",2284,14,58212,"2022-05-02 23:32:52.865",10056
"8239","000C",5188,14,58212,"2022-05-02 23:32:52.865",16974
"8240","0010",3995,14,58212,"2022-05-02 23:32:52.865",2225
"8241","0021",44866,673,58212,"2022-05-02 23:32:52.865",1987267
"8242","0022",25654,72,58212,"2022-05-02 23:32:52.865",386035
"8243","0023",17338,83,58212,"2022-05-02 23:32:52.865",5321
"8244","0024",20308,72,58212,"2022-05-02 23:32:52.865",6924
"8245","0025",30390,159,58212,"2022-05-02 23:32:52.865",10012
"8246","0026",37335,106,58212,"2022-05-02 23:32:52.865",86688
"8247","0027",44268,234,58212,"2022-05-02 23:32:52.865",6933490
"8248","0028",25914,64,58212,"2022-05-02 23:32:52.865",294947
"8249","0040",44690,223,58212,"2022-05-02 23:32:52.865",11180977
"8250","0044",17681,11,58212,"2022-05-02 23:32:52.865",81467
"8251","0047",7967,4,58212,"2022-05-02 23:32:52.865",11903
"8252","0048",1764,3,58212,"2022-05-02 23:32:52.865",5313
"8253","0049",5615,16,58212,"2022-05-02 23:32:52.865",14442
"8254","03DF",30372,11,58212,"2022-05-02 23:32:52.865",261882
"8255","0001",33211,127,58216,"2022-05-03 00:32:23.526",64797
"8256","0003",39794,103,58216,"2022-05-03 00:32:23.526",197152
"8257","0004",19191,148,58216,"2022-05-03 00:32:23.526",576840
"8258","0005",44232,69,58216,"2022-05-03 00:32:23.526",1793580
"8259","0006",6853,55,58216,"2022-05-03 00:32:23.526",13457
"8260","0009",43348,193,58216,"2022-05-03 00:32:23.526",11209893
"8261","000A",5090,4,58216,"2022-05-03 00:32:23.526",2754
"8262","000B",2284,14,58216,"2022-05-03 00:32:23.526",8696
"8263","000C",5188,14,58216,"2022-05-03 00:32:23.526",32662
"8264","0010",3995,14,58216,"2022-05-03 00:32:23.526",2856
"8265","0021",44868,673,58216,"2022-05-03 00:32:23.526",1911432
"8266","0022",25656,72,58216,"2022-05-03 00:32:23.526",428877
"8267","0023",17338,83,58216,"2022-05-03 00:32:23.526",12292
"8268","0024",20310,72,58216,"2022-05-03 00:32:23.526",4296
"8269","0025",30392,159,58216,"2022-05-03 00:32:23.526",20622
"8270","0026",37337,106,58216,"2022-05-03 00:32:23.526",74380
"8271","0027",44270,234,58216,"2022-05-03 00:32:23.526",8031362
"8272","0028",25916,64,58216,"2022-05-03 00:32:23.526",262517
"8273","0040",44692,223,58216,"2022-05-03 00:32:23.526",10405420
"8274","0044",17683,11,58216,"2022-05-03 00:32:23.526",74136
"8275","0047",7967,4,58216,"2022-05-03 00:32:23.526",8885
"8276","0048",1764,3,58216,"2022-05-03 00:32:23.526",4922
"8277","0049",5615,16,58216,"2022-05-03 00:32:23.526",12869
"8278","03DF",30374,11,58216,"2022-05-03 00:32:23.526",226314
"8279","0001",33211,127,58220,"2022-05-03 01:40:25.601",55113
"8280","0003",39794,103,58220,"2022-05-03 01:40:25.601",122390
"8281","0004",19195,148,58220,"2022-05-03 01:40:25.601",588364
"8282","0005",44232,69,58220,"2022-05-03 01:40:25.601",1978090
"8283","0006",6853,55,58220,"2022-05-03 01:40:25.601",22068
"8284","0009",43348,193,58220,"2022-05-03 01:40:25.601",12412460
"8285","000A",5090,4,58220,"2022-05-03 01:40:25.601",2454
"8286","000B",2284,14,58220,"2022-05-03 01:40:25.601",9359
"8287","000C",5188,14,58220,"2022-05-03 01:40:25.601",24807
"8288","0010",3995,14,58220,"2022-05-03 01:40:25.601",2093
"8289","0021",44868,673,58220,"2022-05-03 01:40:25.601",2011792
"8290","0022",25655,72,58220,"2022-05-03 01:40:25.601",424481
"8291","0023",17338,83,58220,"2022-05-03 01:40:25.601",6295
"8292","0024",20310,72,58220,"2022-05-03 01:40:25.601",11358
"8293","0025",30392,159,58220,"2022-05-03 01:40:25.601",8474
"8294","0026",37337,106,58220,"2022-05-03 01:40:25.601",70709
"8295","0027",44270,234,58220,"2022-05-03 01:40:25.601",7383902
"8296","0028",25915,64,58220,"2022-05-03 01:40:25.601",221904
"8297","0040",44692,223,58220,"2022-05-03 01:40:25.601",9976843
"8298","0044",17687,11,58220,"2022-05-03 01:40:25.601",107379
"8299","0047",7967,4,58220,"2022-05-03 01:40:25.601",11834
"8300","0048",1764,3,58220,"2022-05-03 01:40:25.601",6303
"8301","0049",5615,16,58220,"2022-05-03 01:40:25.601",13190
"8302","03DF",30374,11,58220,"2022-05-03 01:40:25.601",255339
"8303","0001",33211,127,58224,"2022-05-03 02:43:14.291",65726
"8304","0003",39794,103,58224,"2022-05-03 02:43:14.291",133117
"8305","0004",19195,148,58224,"2022-05-03 02:43:14.291",1060881
"8306","0005",44232,69,58224,"2022-05-03 02:43:14.291",1953906
"8307","0006",6853,55,58224,"2022-05-03 02:43:14.291",16427
"8308","0009",43348,193,58224,"2022-05-03 02:43:14.291",12099667
"8309","000A",5090,4,58224,"2022-05-03 02:43:14.291",2717
"8310","000B",2284,14,58224,"2022-05-03 02:43:14.291",13537
"8311","000C",5188,14,58224,"2022-05-03 02:43:14.291",27352
"8312","0010",3995,14,58224,"2022-05-03 02:43:14.291",2204
"8313","0021",44868,673,58224,"2022-05-03 02:43:14.291",1952725
"8314","0022",25580,72,58224,"2022-05-03 02:43:14.291",423515
"8315","0023",17338,83,58224,"2022-05-03 02:43:14.291",6791
"8316","0024",20310,72,58224,"2022-05-03 02:43:14.291",9505
"8317","0025",30392,159,58224,"2022-05-03 02:43:14.291",15589
"8318","0026",37337,106,58224,"2022-05-03 02:43:14.291",77037
"8319","0027",44270,234,58224,"2022-05-03 02:43:14.291",3503380
"8320","0028",25840,64,58224,"2022-05-03 02:43:14.291",276553
"8321","0040",44692,223,58224,"2022-05-03 02:43:14.291",9992003
"8322","0044",17687,11,58224,"2022-05-03 02:43:14.291",77462
"8323","0047",7967,4,58224,"2022-05-03 02:43:14.291",14401
"8324","0048",1764,3,58224,"2022-05-03 02:43:14.291",15583
"8325","0049",5615,16,58224,"2022-05-03 02:43:14.291",14905
"8326","03DF",30374,11,58224,"2022-05-03 02:43:14.291",245239
"8327","0001",33211,127,58228,"2022-05-03 03:43:47.444",75755
"8328","0003",39794,103,58228,"2022-05-03 03:43:47.444",165985
"8329","0004",19195,148,58228,"2022-05-03 03:43:47.444",1552710
"8330","0005",44232,69,58228,"2022-05-03 03:43:47.444",2122889
"8331","0006",6853,55,58228,"2022-05-03 03:43:47.444",27332
"8332","0009",43348,193,58228,"2022-05-03 03:43:47.444",14880565
"8333","000A",5090,4,58228,"2022-05-03 03:43:47.444",3414
"8334","000B",2284,14,58228,"2022-05-03 03:43:47.444",14933
"8335","000C",5188,14,58228,"2022-05-03 03:43:47.444",28762
"8336","0010",3995,14,58228,"2022-05-03 03:43:47.444",3079
"8337","0021",44868,673,58228,"2022-05-03 03:43:47.444",1892889
"8338","0022",25576,72,58228,"2022-05-03 03:43:47.444",512031
"8339","0023",17338,83,58228,"2022-05-03 03:43:47.444",8315
"8340","0024",20310,72,58228,"2022-05-03 03:43:47.444",13597
"8341","0025",30392,159,58228,"2022-05-03 03:43:47.444",13788
"8342","0026",37337,106,58228,"2022-05-03 03:43:47.444",72899
"8343","0027",44271,234,58228,"2022-05-03 03:43:47.444",5510908
"8344","0028",25836,64,58228,"2022-05-03 03:43:47.444",250054
"8345","0040",44692,223,58228,"2022-05-03 03:43:47.444",9728132
"8346","0044",17687,11,58228,"2022-05-03 03:43:47.444",75761
"8347","0047",7967,4,58228,"2022-05-03 03:43:47.444",8029
"8348","0048",1764,3,58228,"2022-05-03 03:43:47.444",7991
"8349","0049",5615,16,58228,"2022-05-03 03:43:47.444",15495
"8350","03DF",30374,11,58228,"2022-05-03 03:43:47.444",241309
"8351","0001",33217,127,58232,"2022-05-03 04:51:31.683",69272
"8352","0003",39799,103,58232,"2022-05-03 04:51:31.683",165822
"8353","0004",19200,148,58232,"2022-05-03 04:51:31.683",1655444
"8354","0005",44238,69,58232,"2022-05-03 04:51:31.683",1709331
"8355","0006",6853,55,58232,"2022-05-03 04:51:31.683",12479
"8356","0009",43354,193,58232,"2022-05-03 04:51:31.683",12810906
"8357","000A",5090,4,58232,"2022-05-03 04:51:31.683",1877
"8358","000B",2284,14,58232,"2022-05-03 04:51:31.683",4686
"8359","000C",5188,14,58232,"2022-05-03 04:51:31.683",18420
"8360","0010",3995,14,58232,"2022-05-03 04:51:31.683",2562
"8361","0021",44874,673,58232,"2022-05-03 04:51:31.683",1707251
"8362","0022",25581,72,58232,"2022-05-03 04:51:31.683",476794
"8363","0023",17338,83,58232,"2022-05-03 04:51:31.683",10861
"8364","0024",20315,72,58232,"2022-05-03 04:51:31.683",9927
"8365","0025",30397,159,58232,"2022-05-03 04:51:31.683",13468
"8366","0026",37342,106,58232,"2022-05-03 04:51:31.683",75011
"8367","0027",44279,234,58232,"2022-05-03 04:51:31.683",8582395
"8368","0028",25841,64,58232,"2022-05-03 04:51:31.683",180131
"8369","0040",44698,223,58232,"2022-05-03 04:51:31.683",9227043
"8370","0044",17692,11,58232,"2022-05-03 04:51:31.683",85218
"8371","0047",7967,4,58232,"2022-05-03 04:51:31.683",11215
"8372","0048",1764,3,58232,"2022-05-03 04:51:31.683",9834
"8373","0049",5615,16,58232,"2022-05-03 04:51:31.683",11803
"8374","03DF",30378,11,58232,"2022-05-03 04:51:31.683",223821
"8375","0001",33218,127,58236,"2022-05-03 05:50:47.129",74870
"8376","0003",39800,103,58236,"2022-05-03 05:50:47.129",132713
"8377","0004",19201,148,58236,"2022-05-03 05:50:47.129",1383659
"8378","0005",44239,69,58236,"2022-05-03 05:50:47.129",2226207
"8379","0006",6853,55,58236,"2022-05-03 05:50:47.129",11473
"8380","0009",43355,193,58236,"2022-05-03 05:50:47.129",12324265
"8381","000A",5090,4,58236,"2022-05-03 05:50:47.129",194
"8382","000B",2284,14,58236,"2022-05-03 05:50:47.129",9236
"8383","000C",5188,14,58236,"2022-05-03 05:50:47.129",5155
"8384","0010",3995,14,58236,"2022-05-03 05:50:47.129",2356
"8385","0021",44875,673,58236,"2022-05-03 05:50:47.129",1546405
"8386","0022",25582,72,58236,"2022-05-03 05:50:47.129",485153
"8387","0023",17338,83,58236,"2022-05-03 05:50:47.129",4902
"8388","0024",20316,72,58236,"2022-05-03 05:50:47.129",12065
"8389","0025",30398,159,58236,"2022-05-03 05:50:47.129",15661
"8390","0026",37343,106,58236,"2022-05-03 05:50:47.129",71095
"8391","0027",44280,234,58236,"2022-05-03 05:50:47.129",5675750
"8392","0028",25842,64,58236,"2022-05-03 05:50:47.129",127743
"8393","0040",44699,223,58236,"2022-05-03 05:50:47.129",8969228
"8394","0044",17693,11,58236,"2022-05-03 05:50:47.129",92074
"8395","0047",7967,4,58236,"2022-05-03 05:50:47.129",10820
"8396","0048",1764,3,58236,"2022-05-03 05:50:47.129",166
"8397","0049",5615,16,58236,"2022-05-03 05:50:47.129",8746
"8398","03DF",30379,11,58236,"2022-05-03 05:50:47.129",219617
"8399","0001",33219,127,58240,"2022-05-03 06:52:54.875",62697
"8400","0003",39801,103,58240,"2022-05-03 06:52:54.875",122109
"8401","0004",19202,148,58240,"2022-05-03 06:52:54.875",2025544
"8402","0005",44240,69,58240,"2022-05-03 06:52:54.875",2056404
"8403","0006",6853,55,58240,"2022-05-03 06:52:54.875",20862
"8404","0009",43354,193,58240,"2022-05-03 06:52:54.875",11632054
"8405","000A",5090,4,58240,"2022-05-03 06:52:54.875",188
"8406","000B",2284,14,58240,"2022-05-03 06:52:54.875",11151
"8407","000C",5188,14,58240,"2022-05-03 06:52:54.875",2873
"8408","0010",3995,14,58240,"2022-05-03 06:52:54.875",2555
"8409","0021",44876,673,58240,"2022-05-03 06:52:54.875",1648635
"8410","0022",25583,72,58240,"2022-05-03 06:52:54.875",397418
"8411","0023",17338,83,58240,"2022-05-03 06:52:54.875",8461
"8412","0024",20317,72,58240,"2022-05-03 06:52:54.875",9618
"8413","0025",30399,159,58240,"2022-05-03 06:52:54.875",12641
"8414","0026",37344,106,58240,"2022-05-03 06:52:54.875",63084
"8415","0027",44281,234,58240,"2022-05-03 06:52:54.875",4126223
"8416","0028",25843,64,58240,"2022-05-03 06:52:54.875",133084
"8417","0040",44699,223,58240,"2022-05-03 06:52:54.875",7001105
"8418","0044",17694,11,58240,"2022-05-03 06:52:54.875",89253
"8419","0047",7967,4,58240,"2022-05-03 06:52:54.875",13997
"8420","0048",1764,3,58240,"2022-05-03 06:52:54.875",286
"8421","0049",5615,16,58240,"2022-05-03 06:52:54.875",8681
"8422","03DF",30380,11,58240,"2022-05-03 06:52:54.875",170219
"8423","0001",33220,127,58244,"2022-05-03 07:52:44.567",69736
"8424","0003",39801,103,58244,"2022-05-03 07:52:44.567",142783
"8425","0004",19203,148,58244,"2022-05-03 07:52:44.567",1621771
"8426","0005",44241,69,58244,"2022-05-03 07:52:44.567",2268397
"8427","0006",6853,55,58244,"2022-05-03 07:52:44.567",14755
"8428","0009",43354,193,58244,"2022-05-03 07:52:44.567",11250818
"8429","000A",5090,4,58244,"2022-05-03 07:52:44.567",854
"8430","000B",2284,14,58244,"2022-05-03 07:52:44.567",9213
"8431","000C",5188,14,58244,"2022-05-03 07:52:44.567",6965
"8432","0010",3995,14,58244,"2022-05-03 07:52:44.567",1966
"8433","0021",44877,673,58244,"2022-05-03 07:52:44.567",1456956
"8434","0022",25583,72,58244,"2022-05-03 07:52:44.567",533513
"8435","0023",17338,83,58244,"2022-05-03 07:52:44.567",12369
"8436","0024",20317,72,58244,"2022-05-03 07:52:44.567",11776
"8437","0025",30399,159,58244,"2022-05-03 07:52:44.567",15452
"8438","0026",37344,106,58244,"2022-05-03 07:52:44.567",66465
"8439","0027",44282,234,58244,"2022-05-03 07:52:44.567",6677654
"8440","0028",25843,64,58244,"2022-05-03 07:52:44.567",157368
"8441","0040",44699,223,58244,"2022-05-03 07:52:44.567",7179545
"8442","0044",17695,11,58244,"2022-05-03 07:52:44.567",114006
"8443","0047",7967,4,58244,"2022-05-03 07:52:44.567",11391
"8444","0048",1764,3,58244,"2022-05-03 07:52:44.567",4551
"8445","0049",5615,16,58244,"2022-05-03 07:52:44.567",8799
"8446","03DF",30380,11,58244,"2022-05-03 07:52:44.567",188135
"8447","0001",33220,127,58248,"2022-05-03 08:52:37.603",52436
"8448","0003",39801,103,58248,"2022-05-03 08:52:37.603",169637
"8449","0004",19203,148,58248,"2022-05-03 08:52:37.603",1183059
"8450","0005",44241,69,58248,"2022-05-03 08:52:37.603",2272597
"8451","0006",6853,55,58248,"2022-05-03 08:52:37.603",15765
"8452","0009",43355,193,58248,"2022-05-03 08:52:37.603",12578394
"8453","000A",5090,4,58248,"2022-05-03 08:52:37.603",2027
"8454","000B",2284,14,58248,"2022-05-03 08:52:37.603",11127
"8455","000C",5188,14,58248,"2022-05-03 08:52:37.603",21416
"8456","0010",3995,14,58248,"2022-05-03 08:52:37.603",2510
"8457","0021",44877,673,58248,"2022-05-03 08:52:37.603",1744150
"8458","0022",25583,72,58248,"2022-05-03 08:52:37.603",263166
"8459","0023",17338,83,58248,"2022-05-03 08:52:37.603",6735
"8460","0024",20317,72,58248,"2022-05-03 08:52:37.603",9480
"8461","0025",30399,159,58248,"2022-05-03 08:52:37.603",13564
"8462","0026",37344,106,58248,"2022-05-03 08:52:37.603",72377
"8463","0027",44282,234,58248,"2022-05-03 08:52:37.603",8483537
"8464","0028",25843,64,58248,"2022-05-03 08:52:37.603",223949
"8465","0040",44699,223,58248,"2022-05-03 08:52:37.603",7353358
"8466","0044",17695,11,58248,"2022-05-03 08:52:37.603",85212
"8467","0047",7967,4,58248,"2022-05-03 08:52:37.603",12294
"8468","0048",1764,3,58248,"2022-05-03 08:52:37.603",9188
"8469","0049",5615,16,58248,"2022-05-03 08:52:37.603",12481
"8470","03DF",30380,11,58248,"2022-05-03 08:52:37.603",197676
"8471","0001",33221,127,58252,"2022-05-03 09:52:36.267",76590
"8472","0003",39802,103,58252,"2022-05-03 09:52:36.267",120702
"8473","0004",19204,148,58252,"2022-05-03 09:52:36.267",1704513
"8474","0005",44242,69,58252,"2022-05-03 09:52:36.267",2114935
"8475","0006",6853,55,58252,"2022-05-03 09:52:36.267",19541
"8476","0009",43356,193,58252,"2022-05-03 09:52:36.267",12042249
"8477","000A",5090,4,58252,"2022-05-03 09:52:36.267",3221
"8478","000B",2284,14,58252,"2022-05-03 09:52:36.267",6744
