"","chain","amount_staked_nodes","amount_staked_apps","aligned_height","date","all_relays"
"2993","0003",34078,104,54860,"2022-03-28 02:30:53.368",120447
"2994","0004",5525,149,54860,"2022-03-28 02:30:53.368",49727
"2995","0005",37555,69,54860,"2022-03-28 02:30:53.368",1392683
"2996","0009",36636,193,54860,"2022-03-28 02:30:53.368",8511095
"2997","000A",5212,4,54860,"2022-03-28 02:30:53.368",9384
"2998","000C",4556,14,54860,"2022-03-28 02:30:53.368",21590
"2999","0021",38831,673,54860,"2022-03-28 02:30:53.368",5976982
"3000","0022",21755,72,54860,"2022-03-28 02:30:53.368",130302
"3001","0023",25121,83,54860,"2022-03-28 02:30:53.368",9403
"3002","0024",20480,72,54860,"2022-03-28 02:30:53.368",3807
"3003","0025",26520,159,54860,"2022-03-28 02:30:53.368",15162
"3004","0026",31902,106,54860,"2022-03-28 02:30:53.368",66061
"3005","0027",38002,234,54860,"2022-03-28 02:30:53.368",237022
"3006","0028",22645,64,54860,"2022-03-28 02:30:53.368",45934
"3007","0040",38636,223,54860,"2022-03-28 02:30:53.368",7769678
"3008","0044",14767,11,54860,"2022-03-28 02:30:53.368",32796
"3009","0047",5323,4,54860,"2022-03-28 02:30:53.368",7159
"3010","0001",31846,127,54864,"2022-03-28 03:29:31.554",23972
"3011","0003",34111,104,54864,"2022-03-28 03:29:31.554",99514
"3012","0004",5556,149,54864,"2022-03-28 03:29:31.554",46879
"3013","0005",37587,69,54864,"2022-03-28 03:29:31.554",1189011
"3014","0009",36669,193,54864,"2022-03-28 03:29:31.554",8395016
"3015","000A",5212,4,54864,"2022-03-28 03:29:31.554",6607
"3016","000C",4556,14,54864,"2022-03-28 03:29:31.554",19910
"3017","0021",38864,673,54864,"2022-03-28 03:29:31.554",5468622
"3018","0022",21756,72,54864,"2022-03-28 03:29:31.554",130275
"3019","0023",25120,83,54864,"2022-03-28 03:29:31.554",8472
"3020","0024",20480,72,54864,"2022-03-28 03:29:31.554",4929
"3021","0025",26553,159,54864,"2022-03-28 03:29:31.554",12061
"3022","0026",31934,106,54864,"2022-03-28 03:29:31.554",60735
"3023","0027",38034,234,54864,"2022-03-28 03:29:31.554",225936
"3024","0028",22677,64,54864,"2022-03-28 03:29:31.554",57606
"3025","0040",38669,223,54864,"2022-03-28 03:29:31.554",7009135
"3026","0044",14767,11,54864,"2022-03-28 03:29:31.554",28134
"3027","0047",5323,4,54864,"2022-03-28 03:29:31.554",4350
"3028","0001",31847,127,54868,"2022-03-28 04:31:19.222",22178
"3029","0003",34112,104,54868,"2022-03-28 04:31:19.222",119332
"3030","0004",5556,149,54868,"2022-03-28 04:31:19.222",56008
"3031","0005",37588,69,54868,"2022-03-28 04:31:19.222",1316162
"3032","0009",36670,193,54868,"2022-03-28 04:31:19.222",9398663
"3033","000A",5212,4,54868,"2022-03-28 04:31:19.222",7265
"3034","000C",4556,14,54868,"2022-03-28 04:31:19.222",20484
"3035","0021",38865,673,54868,"2022-03-28 04:31:19.222",5922540
"3036","0022",21756,72,54868,"2022-03-28 04:31:19.222",184698
"3037","0023",25120,83,54868,"2022-03-28 04:31:19.222",6313
"3038","0024",20480,72,54868,"2022-03-28 04:31:19.222",3283
"3039","0025",26554,159,54868,"2022-03-28 04:31:19.222",16740
"3040","0026",31934,106,54868,"2022-03-28 04:31:19.222",66831
"3041","0027",38035,234,54868,"2022-03-28 04:31:19.222",227864
"3042","0028",22677,64,54868,"2022-03-28 04:31:19.222",51020
"3043","0040",38670,223,54868,"2022-03-28 04:31:19.222",7791446
"3044","0044",14767,11,54868,"2022-03-28 04:31:19.222",40076
"3045","0047",5323,4,54868,"2022-03-28 04:31:19.222",5395
"3046","0001",31918,127,54872,"2022-03-28 05:34:45.516",27395
"3047","0003",34183,104,54872,"2022-03-28 05:34:45.516",110967
"3048","0004",5556,149,54872,"2022-03-28 05:34:45.516",47661
"3049","0005",37659,69,54872,"2022-03-28 05:34:45.516",1328472
"3050","0009",36741,193,54872,"2022-03-28 05:34:45.516",10146524
"3051","000A",5212,4,54872,"2022-03-28 05:34:45.516",8357
"3052","000C",4556,14,54872,"2022-03-28 05:34:45.516",17881
"3053","0021",38936,673,54872,"2022-03-28 05:34:45.516",5913642
"3054","0022",21827,72,54872,"2022-03-28 05:34:45.516",98605
"3055","0023",25191,83,54872,"2022-03-28 05:34:45.516",4992
"3056","0024",20551,72,54872,"2022-03-28 05:34:45.516",3551
"3057","0025",26625,159,54872,"2022-03-28 05:34:45.516",20331
"3058","0026",32005,106,54872,"2022-03-28 05:34:45.516",63360
"3059","0027",38106,234,54872,"2022-03-28 05:34:45.516",225686
"3060","0028",22748,64,54872,"2022-03-28 05:34:45.516",46432
"3061","0040",38741,223,54872,"2022-03-28 05:34:45.516",7512281
"3062","0044",14768,11,54872,"2022-03-28 05:34:45.516",39741
"3063","0047",5393,4,54872,"2022-03-28 05:34:45.516",4285
"3064","0001",31921,127,54876,"2022-03-28 06:56:06.107",20969
"3065","0003",34185,104,54876,"2022-03-28 06:56:06.107",118353
"3066","0004",5556,149,54876,"2022-03-28 06:56:06.107",57383
"3067","0005",37662,69,54876,"2022-03-28 06:56:06.107",1278745
"3068","0009",36779,193,54876,"2022-03-28 06:56:06.107",9597511
"3069","000A",5212,4,54876,"2022-03-28 06:56:06.107",8289
"3070","000C",4556,14,54876,"2022-03-28 06:56:06.107",17851
"3071","0021",38939,673,54876,"2022-03-28 06:56:06.107",6137314
"3072","0022",21829,72,54876,"2022-03-28 06:56:06.107",132332
"3073","0023",25193,83,54876,"2022-03-28 06:56:06.107",7623
"3074","0024",20553,72,54876,"2022-03-28 06:56:06.107",5335
"3075","0025",26627,159,54876,"2022-03-28 06:56:06.107",12406
"3076","0026",32007,106,54876,"2022-03-28 06:56:06.107",65939
"3077","0027",38108,234,54876,"2022-03-28 06:56:06.107",270857
"3078","0028",22750,64,54876,"2022-03-28 06:56:06.107",50251
"3079","0040",38744,223,54876,"2022-03-28 06:56:06.107",7291583
"3080","0044",14770,11,54876,"2022-03-28 06:56:06.107",53218
"3081","0047",5393,4,54876,"2022-03-28 06:56:06.107",7601
"3082","0001",31921,127,54880,"2022-03-28 07:55:15.317",28478
"3083","0003",34185,104,54880,"2022-03-28 07:55:15.317",140175
"3084","0004",5556,149,54880,"2022-03-28 07:55:15.317",48544
"3085","0005",37662,69,54880,"2022-03-28 07:55:15.317",1914632
"3086","0009",36779,193,54880,"2022-03-28 07:55:15.317",9740978
"3087","000A",5212,4,54880,"2022-03-28 07:55:15.317",11829
"3088","000C",4556,14,54880,"2022-03-28 07:55:15.317",16168
"3089","0021",38939,673,54880,"2022-03-28 07:55:15.317",5816591
"3090","0022",21829,72,54880,"2022-03-28 07:55:15.317",146075
"3091","0023",25193,83,54880,"2022-03-28 07:55:15.317",7791
"3092","0024",20553,72,54880,"2022-03-28 07:55:15.317",4107
"3093","0025",26627,159,54880,"2022-03-28 07:55:15.317",17376
"3094","0026",32007,106,54880,"2022-03-28 07:55:15.317",74673
"3095","0027",38108,234,54880,"2022-03-28 07:55:15.317",307956
"3096","0028",22750,64,54880,"2022-03-28 07:55:15.317",56317
"3097","0040",38744,223,54880,"2022-03-28 07:55:15.317",8298729
"3098","0044",14770,11,54880,"2022-03-28 07:55:15.317",21366
"3099","0047",5393,4,54880,"2022-03-28 07:55:15.317",2894
"3100","0001",31921,127,54884,"2022-03-28 08:55:21.979",24481
"3101","0003",34185,104,54884,"2022-03-28 08:55:21.979",118458
"3102","0004",5556,149,54884,"2022-03-28 08:55:21.979",53693
"3103","0005",37662,69,54884,"2022-03-28 08:55:21.979",1831498
"3104","0009",36779,193,54884,"2022-03-28 08:55:21.979",10489625
"3105","000A",5212,4,54884,"2022-03-28 08:55:21.979",7992
"3106","000C",4556,14,54884,"2022-03-28 08:55:21.979",16044
"3107","0021",38939,673,54884,"2022-03-28 08:55:21.979",6894687
"3108","0022",21829,72,54884,"2022-03-28 08:55:21.979",183206
"3109","0023",25193,83,54884,"2022-03-28 08:55:21.979",6737
"3110","0024",20553,72,54884,"2022-03-28 08:55:21.979",4312
"3111","0025",26627,159,54884,"2022-03-28 08:55:21.979",14692
"3112","0026",32007,106,54884,"2022-03-28 08:55:21.979",70270
"3113","0027",38108,234,54884,"2022-03-28 08:55:21.979",336222
"3114","0028",22750,64,54884,"2022-03-28 08:55:21.979",67162
"3115","0040",38744,223,54884,"2022-03-28 08:55:21.979",8362927
"3116","0044",14770,11,54884,"2022-03-28 08:55:21.979",43485
"3117","0047",5393,4,54884,"2022-03-28 08:55:21.979",7295
"3118","0001",31923,127,54888,"2022-03-28 09:59:37.976",27161
"3119","0003",34185,104,54888,"2022-03-28 09:59:37.976",121590
"3120","0004",5556,149,54888,"2022-03-28 09:59:37.976",65305
"3121","0005",37663,69,54888,"2022-03-28 09:59:37.976",1543434
"3122","0009",36779,193,54888,"2022-03-28 09:59:37.976",11010054
"3123","000A",5212,4,54888,"2022-03-28 09:59:37.976",7641
"3124","000C",4556,14,54888,"2022-03-28 09:59:37.976",16480
"3125","0021",38941,673,54888,"2022-03-28 09:59:37.976",6569370
"3126","0022",21829,72,54888,"2022-03-28 09:59:37.976",158051
"3127","0023",25193,83,54888,"2022-03-28 09:59:37.976",6905
"3128","0024",20553,72,54888,"2022-03-28 09:59:37.976",2042
"3129","0025",26627,159,54888,"2022-03-28 09:59:37.976",16099
"3130","0026",32007,106,54888,"2022-03-28 09:59:37.976",61873
"3131","0027",38108,234,54888,"2022-03-28 09:59:37.976",297723
"3132","0028",22750,64,54888,"2022-03-28 09:59:37.976",52537
"3133","0040",38745,223,54888,"2022-03-28 09:59:37.976",7801783
"3134","0044",14770,11,54888,"2022-03-28 09:59:37.976",18073
"3135","0047",5393,4,54888,"2022-03-28 09:59:37.976",4768
"3136","0001",31938,127,54892,"2022-03-28 10:58:19.252",29411
"3137","0003",34200,104,54892,"2022-03-28 10:58:19.252",118792
"3138","0004",5556,149,54892,"2022-03-28 10:58:19.252",44318
"3139","0005",37678,69,54892,"2022-03-28 10:58:19.252",1571236
"3140","0009",36779,193,54892,"2022-03-28 10:58:19.252",11388262
"3141","000A",5212,4,54892,"2022-03-28 10:58:19.252",11864
"3142","000C",4556,14,54892,"2022-03-28 10:58:19.252",16893
"3143","0021",38956,673,54892,"2022-03-28 10:58:19.252",6531807
"3144","0022",21829,72,54892,"2022-03-28 10:58:19.252",143879
"3145","0023",25193,83,54892,"2022-03-28 10:58:19.252",6835
"3146","0024",20553,72,54892,"2022-03-28 10:58:19.252",4903
"3147","0025",26627,159,54892,"2022-03-28 10:58:19.252",14780
"3148","0026",32007,106,54892,"2022-03-28 10:58:19.252",66582
"3149","0027",38108,234,54892,"2022-03-28 10:58:19.252",293009
"3150","0028",22750,64,54892,"2022-03-28 10:58:19.252",60074
"3151","0040",38760,223,54892,"2022-03-28 10:58:19.252",8201339
"3152","0044",14770,11,54892,"2022-03-28 10:58:19.252",37894
"3153","0047",5393,4,54892,"2022-03-28 10:58:19.252",7707
"3154","0001",31938,127,54896,"2022-03-28 12:00:52.694",24783
"3155","0003",34200,104,54896,"2022-03-28 12:00:52.694",131662
"3156","0004",5556,149,54896,"2022-03-28 12:00:52.694",58303
"3157","0005",37681,69,54896,"2022-03-28 12:00:52.694",1388728
"3158","0009",36782,193,54896,"2022-03-28 12:00:52.694",11397027
"3159","000A",5212,4,54896,"2022-03-28 12:00:52.694",6533
"3160","000C",4556,14,54896,"2022-03-28 12:00:52.694",29059
"3161","0021",38956,673,54896,"2022-03-28 12:00:52.694",6745478
"3162","0022",21829,72,54896,"2022-03-28 12:00:52.694",136605
"3163","0023",25196,83,54896,"2022-03-28 12:00:52.694",6087
"3164","0024",20556,72,54896,"2022-03-28 12:00:52.694",5160
"3165","0025",26630,159,54896,"2022-03-28 12:00:52.694",15856
"3166","0026",32010,106,54896,"2022-03-28 12:00:52.694",64242
"3167","0027",38108,234,54896,"2022-03-28 12:00:52.694",273350
"3168","0028",22750,64,54896,"2022-03-28 12:00:52.694",52798
"3169","0040",38760,223,54896,"2022-03-28 12:00:52.694",8158440
"3170","0044",14770,11,54896,"2022-03-28 12:00:52.694",32271
"3171","0047",5393,4,54896,"2022-03-28 12:00:52.694",5270
"3172","0001",31941,127,54900,"2022-03-28 13:11:50.249",22277
"3173","0003",34200,104,54900,"2022-03-28 13:11:50.249",124340
"3174","0004",5556,149,54900,"2022-03-28 13:11:50.249",46738
"3175","0005",37682,69,54900,"2022-03-28 13:11:50.249",1164661
"3176","0009",36784,193,54900,"2022-03-28 13:11:50.249",10279445
"3177","000A",5212,4,54900,"2022-03-28 13:11:50.249",6956
"3178","000C",4556,14,54900,"2022-03-28 13:11:50.249",29884
"3179","0021",38959,673,54900,"2022-03-28 13:11:50.249",5722095
"3180","0022",21829,72,54900,"2022-03-28 13:11:50.249",131476
"3181","0023",25196,83,54900,"2022-03-28 13:11:50.249",9426
"3182","0024",20556,72,54900,"2022-03-28 13:11:50.249",3826
"3183","0025",26630,159,54900,"2022-03-28 13:11:50.249",13340
"3184","0026",32010,106,54900,"2022-03-28 13:11:50.249",60959
"3185","0027",38108,234,54900,"2022-03-28 13:11:50.249",252049
"3186","0028",22750,64,54900,"2022-03-28 13:11:50.249",57140
"3187","0040",38763,223,54900,"2022-03-28 13:11:50.249",7767768
"3188","0044",14770,11,54900,"2022-03-28 13:11:50.249",27327
"3189","0047",5393,4,54900,"2022-03-28 13:11:50.249",2481
"3190","0001",31941,127,54904,"2022-03-28 14:12:07.034",25593
"3191","0003",34200,104,54904,"2022-03-28 14:12:07.034",138327
"3192","0004",5562,149,54904,"2022-03-28 14:12:07.034",61082
"3193","0005",37688,69,54904,"2022-03-28 14:12:07.034",1886646
"3194","0009",36790,193,54904,"2022-03-28 14:12:07.034",12768055
"3195","000A",5212,4,54904,"2022-03-28 14:12:07.034",8481
"3196","000C",4556,14,54904,"2022-03-28 14:12:07.034",34768
"3197","0021",38965,673,54904,"2022-03-28 14:12:07.034",6471162
"3198","0022",21829,72,54904,"2022-03-28 14:12:07.034",152907
"3199","0023",25196,83,54904,"2022-03-28 14:12:07.034",3493
"3200","0024",20556,72,54904,"2022-03-28 14:12:07.034",1614
"3201","0025",26630,159,54904,"2022-03-28 14:12:07.034",14836
"3202","0026",32010,106,54904,"2022-03-28 14:12:07.034",69839
"3203","0027",38114,234,54904,"2022-03-28 14:12:07.034",305100
"3204","0028",22750,64,54904,"2022-03-28 14:12:07.034",56933
"3205","0040",38769,223,54904,"2022-03-28 14:12:07.034",9066181
"3206","0044",14770,11,54904,"2022-03-28 14:12:07.034",26271
"3207","0047",5393,4,54904,"2022-03-28 14:12:07.034",6872
"3208","0001",31942,127,54908,"2022-03-28 15:19:17.713",30445
"3209","0003",34201,104,54908,"2022-03-28 15:19:17.713",152454
"3210","0004",5562,149,54908,"2022-03-28 15:19:17.713",56141
"3211","0005",37699,69,54908,"2022-03-28 15:19:17.713",1922390
"3212","0009",36802,193,54908,"2022-03-28 15:19:17.713",12875504
"3213","000A",5212,4,54908,"2022-03-28 15:19:17.713",9933
"3214","000C",4556,14,54908,"2022-03-28 15:19:17.713",42530
"3215","0021",38966,673,54908,"2022-03-28 15:19:17.713",7122607
"3216","0022",21830,72,54908,"2022-03-28 15:19:17.713",142319
"3217","0023",25207,83,54908,"2022-03-28 15:19:17.713",10721
"3218","0024",20567,72,54908,"2022-03-28 15:19:17.713",3718
"3219","0025",26641,159,54908,"2022-03-28 15:19:17.713",16473
"3220","0026",32021,106,54908,"2022-03-28 15:19:17.713",69919
"3221","0027",38115,234,54908,"2022-03-28 15:19:17.713",297426
"3222","0028",22751,64,54908,"2022-03-28 15:19:17.713",61963
"3223","0040",38770,223,54908,"2022-03-28 15:19:17.713",10099845
"3224","0044",14771,11,54908,"2022-03-28 15:19:17.713",30713
"3225","0047",5393,4,54908,"2022-03-28 15:19:17.713",8152
"3226","0048",1116,3,54908,"2022-03-28 15:19:17.713",4887
"3227","0001",31942,127,54912,"2022-03-28 16:21:25.008",31601
"3228","0003",34201,104,54912,"2022-03-28 16:21:25.008",144525
"3229","0004",5564,149,54912,"2022-03-28 16:21:25.008",50421
"3230","0005",37701,69,54912,"2022-03-28 16:21:25.008",1513939
"3231","0009",36804,193,54912,"2022-03-28 16:21:25.008",12703972
"3232","000A",5212,4,54912,"2022-03-28 16:21:25.008",8197
"3233","000C",4556,14,54912,"2022-03-28 16:21:25.008",48604
"3234","0021",38968,673,54912,"2022-03-28 16:21:25.008",6568617
"3235","0022",21830,72,54912,"2022-03-28 16:21:25.008",143769
"3236","0023",25207,83,54912,"2022-03-28 16:21:25.008",109448
"3237","0024",20567,72,54912,"2022-03-28 16:21:25.008",5807
"3238","0025",26641,159,54912,"2022-03-28 16:21:25.008",12743
"3239","0026",32021,106,54912,"2022-03-28 16:21:25.008",73230
"3240","0027",38118,234,54912,"2022-03-28 16:21:25.008",274933
"3241","0028",22751,64,54912,"2022-03-28 16:21:25.008",59784
"3242","0040",38773,223,54912,"2022-03-28 16:21:25.008",10033301
"3243","0044",14771,11,54912,"2022-03-28 16:21:25.008",35340
"3244","0047",5393,4,54912,"2022-03-28 16:21:25.008",5200
"3245","0048",1116,3,54912,"2022-03-28 16:21:25.008",10917
"3246","0001",31943,127,54916,"2022-03-28 17:20:32.887",26216
"3247","0003",34202,104,54916,"2022-03-28 17:20:32.887",205363
"3248","0004",5564,149,54916,"2022-03-28 17:20:32.887",50387
"3249","0005",37702,69,54916,"2022-03-28 17:20:32.887",1755602
"3250","0009",36806,193,54916,"2022-03-28 17:20:32.887",12358258
"3251","000A",5212,4,54916,"2022-03-28 17:20:32.887",9818
"3252","000C",4556,14,54916,"2022-03-28 17:20:32.887",40219
"3253","0021",38970,673,54916,"2022-03-28 17:20:32.887",7065595
"3254","0022",21830,72,54916,"2022-03-28 17:20:32.887",178365
"3255","0023",25208,83,54916,"2022-03-28 17:20:32.887",3112
"3256","0024",20568,72,54916,"2022-03-28 17:20:32.887",4611
"3257","0025",26642,159,54916,"2022-03-28 17:20:32.887",16998
"3258","0026",32022,106,54916,"2022-03-28 17:20:32.887",70390
"3259","0027",38117,234,54916,"2022-03-28 17:20:32.887",337421
"3260","0028",22751,64,54916,"2022-03-28 17:20:32.887",64691
"3261","0040",38775,223,54916,"2022-03-28 17:20:32.887",11166628
"3262","0044",14772,11,54916,"2022-03-28 17:20:32.887",51738
"3263","0047",5393,4,54916,"2022-03-28 17:20:32.887",4616
"3264","0048",1116,3,54916,"2022-03-28 17:20:32.887",9592
"3265","0001",31970,127,54920,"2022-03-28 18:19:32.643",22308
"3266","0003",34229,104,54920,"2022-03-28 18:19:32.643",159884
"3267","0004",5564,149,54920,"2022-03-28 18:19:32.643",50201
"3268","0005",37729,69,54920,"2022-03-28 18:19:32.643",1722825
"3269","0009",36833,193,54920,"2022-03-28 18:19:32.643",12055942
"3270","000A",5212,4,54920,"2022-03-28 18:19:32.643",5780
"3271","000C",4556,14,54920,"2022-03-28 18:19:32.643",29899
"3272","0021",38997,673,54920,"2022-03-28 18:19:32.643",6190853
"3273","0022",21830,72,54920,"2022-03-28 18:19:32.643",159765
"3274","0023",25235,83,54920,"2022-03-28 18:19:32.643",12133
"3275","0024",20595,72,54920,"2022-03-28 18:19:32.643",2252
"3276","0025",26669,159,54920,"2022-03-28 18:19:32.643",13523
"3277","0026",32049,106,54920,"2022-03-28 18:19:32.643",68456
"3278","0027",38144,234,54920,"2022-03-28 18:19:32.643",364408
"3279","0028",22751,64,54920,"2022-03-28 18:19:32.643",55723
"3280","0040",38802,223,54920,"2022-03-28 18:19:32.643",10424875
"3281","0044",14799,11,54920,"2022-03-28 18:19:32.643",52077
"3282","0047",5393,4,54920,"2022-03-28 18:19:32.643",7115
"3283","0048",1116,3,54920,"2022-03-28 18:19:32.643",9720
"3284","0001",31995,127,54924,"2022-03-28 19:17:48.425",30874
"3285","0003",34256,104,54924,"2022-03-28 19:17:48.425",199008
"3286","0004",5576,149,54924,"2022-03-28 19:17:48.425",52830
"3287","0005",37756,69,54924,"2022-03-28 19:17:48.425",1511907
"3288","0009",36860,193,54924,"2022-03-28 19:17:48.425",10987115
"3289","000A",5212,4,54924,"2022-03-28 19:17:48.425",8509
"3290","000C",4556,14,54924,"2022-03-28 19:17:48.425",41183
"3291","0021",39023,673,54924,"2022-03-28 19:17:48.425",6597775
"3292","0022",21842,72,54924,"2022-03-28 19:17:48.425",181401
"3293","0023",25249,83,54924,"2022-03-28 19:17:48.425",6467
"3294","0024",20621,72,54924,"2022-03-28 19:17:48.425",3398
"3295","0025",26683,159,54924,"2022-03-28 19:17:48.425",12476
"3296","0026",32075,106,54924,"2022-03-28 19:17:48.425",68956
"3297","0027",38171,234,54924,"2022-03-28 19:17:48.425",344759
"3298","0028",22763,64,54924,"2022-03-28 19:17:48.425",64016
"3299","0040",38829,223,54924,"2022-03-28 19:17:48.425",10052086
"3300","0044",14815,11,54924,"2022-03-28 19:17:48.425",52744
"3301","0047",5405,4,54924,"2022-03-28 19:17:48.425",3837
"3302","0048",1116,3,54924,"2022-03-28 19:17:48.425",9335
"3303","0001",32009,127,54928,"2022-03-28 20:16:38.448",30795
"3304","0003",34270,104,54928,"2022-03-28 20:16:38.448",189676
"3305","0004",5585,149,54928,"2022-03-28 20:16:38.448",45670
"3306","0005",37770,69,54928,"2022-03-28 20:16:38.448",1122370
"3307","0009",36874,193,54928,"2022-03-28 20:16:38.448",7788630
"3308","000A",5212,4,54928,"2022-03-28 20:16:38.448",8511
"3309","000C",4556,14,54928,"2022-03-28 20:16:38.448",22718
"3310","0021",39037,673,54928,"2022-03-28 20:16:38.448",4248096
"3311","0022",21851,72,54928,"2022-03-28 20:16:38.448",70459
"3312","0023",25254,83,54928,"2022-03-28 20:16:38.448",4170
"3313","0024",20635,72,54928,"2022-03-28 20:16:38.448",5264
"3314","0025",26688,159,54928,"2022-03-28 20:16:38.448",10751
"3315","0026",32089,106,54928,"2022-03-28 20:16:38.448",68200
"3316","0027",38209,234,54928,"2022-03-28 20:16:38.448",236196
"3317","0028",22772,64,54928,"2022-03-28 20:16:38.448",57983
"3318","0040",38843,223,54928,"2022-03-28 20:16:38.448",8364026
"3319","0044",14829,11,54928,"2022-03-28 20:16:38.448",33634
"3320","0047",5414,4,54928,"2022-03-28 20:16:38.448",5943
"3321","0048",1116,3,54928,"2022-03-28 20:16:38.448",7599
"3322","0001",32010,127,54932,"2022-03-28 21:18:00.032",21048
"3323","0003",34270,104,54932,"2022-03-28 21:18:00.032",132688
"3324","0004",5585,149,54932,"2022-03-28 21:18:00.032",55728
"3325","0005",37776,69,54932,"2022-03-28 21:18:00.032",955822
"3326","0009",36880,193,54932,"2022-03-28 21:18:00.032",6637138
"3327","000A",5212,4,54932,"2022-03-28 21:18:00.032",5900
"3328","000C",4556,14,54932,"2022-03-28 21:18:00.032",21085
"3329","0021",39037,673,54932,"2022-03-28 21:18:00.032",3715614
"3330","0022",21851,72,54932,"2022-03-28 21:18:00.032",122717
"3331","0023",25260,83,54932,"2022-03-28 21:18:00.032",2831
"3332","0024",20636,72,54932,"2022-03-28 21:18:00.032",4228
"3333","0025",26694,159,54932,"2022-03-28 21:18:00.032",9863
"3334","0026",32095,106,54932,"2022-03-28 21:18:00.032",71503
"3335","0027",38249,234,54932,"2022-03-28 21:18:00.032",214789
"3336","0028",22772,64,54932,"2022-03-28 21:18:00.032",42277
"3337","0040",38844,223,54932,"2022-03-28 21:18:00.032",7966869
"3338","0044",14830,11,54932,"2022-03-28 21:18:00.032",902
"3339","0047",5414,4,54932,"2022-03-28 21:18:00.032",3729
"3340","0048",1116,3,54932,"2022-03-28 21:18:00.032",6324
"3341","0001",32026,127,54936,"2022-03-28 22:26:35.189",26951
"3342","0003",34286,103,54936,"2022-03-28 22:26:35.189",207591
"3343","0004",5585,149,54936,"2022-03-28 22:26:35.189",47285
"3344","0005",37792,69,54936,"2022-03-28 22:26:35.189",1297697
"3345","0009",36896,193,54936,"2022-03-28 22:26:35.189",9098011
"3346","000A",5212,4,54936,"2022-03-28 22:26:35.189",7837
"3347","000C",4556,14,54936,"2022-03-28 22:26:35.189",26725
"3348","0021",39053,673,54936,"2022-03-28 22:26:35.189",5856812
"3349","0022",21851,72,54936,"2022-03-28 22:26:35.189",124596
"3350","0023",25276,83,54936,"2022-03-28 22:26:35.189",7770
"3351","0024",20650,72,54936,"2022-03-28 22:26:35.189",5512
"3352","0025",26710,159,54936,"2022-03-28 22:26:35.189",15607
"3353","0026",32111,106,54936,"2022-03-28 22:26:35.189",62142
"3354","0027",38265,234,54936,"2022-03-28 22:26:35.189",670716
"3355","0028",22772,64,54936,"2022-03-28 22:26:35.189",59125
"3356","0040",38860,223,54936,"2022-03-28 22:26:35.189",10744967
"3357","0044",14844,11,54936,"2022-03-28 22:26:35.189",36732
"3358","0047",5414,4,54936,"2022-03-28 22:26:35.189",4987
"3359","0048",1116,3,54936,"2022-03-28 22:26:35.189",10056
"3360","0001",32032,127,54940,"2022-03-28 23:30:24.707",24730
"3361","0003",34292,103,54940,"2022-03-28 23:30:24.707",168318
"3362","0004",5585,149,54940,"2022-03-28 23:30:24.707",38243
"3363","0005",37798,69,54940,"2022-03-28 23:30:24.707",1072552
"3364","0009",36897,193,54940,"2022-03-28 23:30:24.707",8423232
"3365","000A",5212,4,54940,"2022-03-28 23:30:24.707",4786
"3366","000C",4556,14,54940,"2022-03-28 23:30:24.707",24733
"3367","0021",39059,673,54940,"2022-03-28 23:30:24.707",5817039
"3368","0022",21851,72,54940,"2022-03-28 23:30:24.707",120937
"3369","0023",25277,83,54940,"2022-03-28 23:30:24.707",6822
"3370","0024",20651,72,54940,"2022-03-28 23:30:24.707",2799
"3371","0025",26716,159,54940,"2022-03-28 23:30:24.707",10877
"3372","0026",32112,106,54940,"2022-03-28 23:30:24.707",68619
"3373","0027",38272,234,54940,"2022-03-28 23:30:24.707",741980
"3374","0028",22772,64,54940,"2022-03-28 23:30:24.707",58375
"3375","0040",38866,223,54940,"2022-03-28 23:30:24.707",11427105
"3376","0044",14845,11,54940,"2022-03-28 23:30:24.707",27284
"3377","0047",5414,4,54940,"2022-03-28 23:30:24.707",5369
"3378","0048",1116,3,54940,"2022-03-28 23:30:24.707",9244
"3379","0001",32036,127,54944,"2022-03-29 00:31:27.992",22795
"3380","0003",34295,103,54944,"2022-03-29 00:31:27.992",160506
"3381","0004",5585,149,54944,"2022-03-29 00:31:27.992",36824
"3382","0005",37802,69,54944,"2022-03-29 00:31:27.992",1200323
"3383","0009",36901,193,54944,"2022-03-29 00:31:27.992",8264778
"3384","000A",5212,4,54944,"2022-03-29 00:31:27.992",13693
"3385","000C",4556,14,54944,"2022-03-29 00:31:27.992",20389
"3386","0021",39063,673,54944,"2022-03-29 00:31:27.992",5064698
"3387","0022",21854,72,54944,"2022-03-29 00:31:27.992",140955
"3388","0023",25280,83,54944,"2022-03-29 00:31:27.992",7058
"3389","0024",20654,72,54944,"2022-03-29 00:31:27.992",4317
"3390","0025",26720,159,54944,"2022-03-29 00:31:27.992",15793
"3391","0026",32116,106,54944,"2022-03-29 00:31:27.992",67859
"3392","0027",38276,234,54944,"2022-03-29 00:31:27.992",280662
"3393","0028",22775,64,54944,"2022-03-29 00:31:27.992",53817
"3394","0040",38870,223,54944,"2022-03-29 00:31:27.992",10110347
"3395","0044",14848,11,54944,"2022-03-29 00:31:27.992",24848
"3396","0047",5414,4,54944,"2022-03-29 00:31:27.992",3653
"3397","0048",3439,3,54944,"2022-03-29 00:31:27.992",11036
"3398","0001",32038,127,54948,"2022-03-29 01:44:46.127",24369
"3399","0003",34296,103,54948,"2022-03-29 01:44:46.127",124343
"3400","0004",5585,149,54948,"2022-03-29 01:44:46.127",25516
