"","chain","amount_staked_nodes","amount_staked_apps","aligned_height","date","all_relays"
"6891","0024",20156,72,57144,"2022-04-21 13:08:10.802",8897
"6892","0025",29883,159,57144,"2022-04-21 13:08:10.802",12283
"6893","0026",36599,106,57144,"2022-04-21 13:08:10.802",44388
"6894","0027",43180,234,57144,"2022-04-21 13:08:10.802",4942869
"6895","0028",24922,64,57144,"2022-04-21 13:08:10.802",137028
"6896","0040",43642,223,57144,"2022-04-21 13:08:10.802",9602432
"6897","0044",17807,11,57144,"2022-04-21 13:08:10.802",124262
"6898","0047",7810,4,57144,"2022-04-21 13:08:10.802",6826
"6899","0048",1547,3,57144,"2022-04-21 13:08:10.802",4403
"6900","03DF",29013,11,57144,"2022-04-21 13:08:10.802",288849
"6901","0001",32568,127,57148,"2022-04-21 14:19:33.415",41331
"6902","0003",38714,103,57148,"2022-04-21 14:19:33.415",88942
"6903","0004",18358,148,57148,"2022-04-21 14:19:33.415",16647
"6904","0005",43191,69,57148,"2022-04-21 14:19:33.415",1836731
"6905","0006",6630,55,57148,"2022-04-21 14:19:33.415",16226
"6906","0009",41957,193,57148,"2022-04-21 14:19:33.415",13257827
"6907","000A",5126,4,57148,"2022-04-21 14:19:33.415",216
"6908","000B",2201,14,57148,"2022-04-21 14:19:33.415",11910
"6909","000C",5008,14,57148,"2022-04-21 14:19:33.415",37386
"6910","0010",3745,14,57148,"2022-04-21 14:19:33.415",329
"6911","0021",43826,673,57148,"2022-04-21 14:19:33.415",2386525
"6912","0022",24353,72,57148,"2022-04-21 14:19:33.415",360567
"6913","0023",17212,83,57148,"2022-04-21 14:19:33.415",6238
"6914","0024",20156,72,57148,"2022-04-21 14:19:33.415",7201
"6915","0025",29883,159,57148,"2022-04-21 14:19:33.415",23713
"6916","0026",36599,106,57148,"2022-04-21 14:19:33.415",51731
"6917","0027",43180,234,57148,"2022-04-21 14:19:33.415",4959895
"6918","0028",24922,64,57148,"2022-04-21 14:19:33.415",142494
"6919","0040",43642,223,57148,"2022-04-21 14:19:33.415",10388354
"6920","0044",17807,11,57148,"2022-04-21 14:19:33.415",152334
"6921","0047",7810,4,57148,"2022-04-21 14:19:33.415",7565
"6922","0048",1547,3,57148,"2022-04-21 14:19:33.415",8155
"6923","03DF",29013,11,57148,"2022-04-21 14:19:33.415",269882
"6924","0001",32569,127,57152,"2022-04-21 15:30:08.404",65784
"6925","0003",38715,103,57152,"2022-04-21 15:30:08.404",117168
"6926","0004",18358,148,57152,"2022-04-21 15:30:08.404",17733
"6927","0005",43192,69,57152,"2022-04-21 15:30:08.404",2174293
"6928","0006",6630,55,57152,"2022-04-21 15:30:08.404",18285
"6929","0009",41958,193,57152,"2022-04-21 15:30:08.404",15950831
"6930","000A",5126,4,57152,"2022-04-21 15:30:08.404",69
"6931","000B",2201,14,57152,"2022-04-21 15:30:08.404",8899
"6932","000C",5008,14,57152,"2022-04-21 15:30:08.404",31286
"6933","0010",3745,14,57152,"2022-04-21 15:30:08.404",238
"6934","0021",43827,673,57152,"2022-04-21 15:30:08.404",2457783
"6935","0022",24353,72,57152,"2022-04-21 15:30:08.404",523560
"6936","0023",17212,83,57152,"2022-04-21 15:30:08.404",8355
"6937","0024",20156,72,57152,"2022-04-21 15:30:08.404",6686
"6938","0025",29883,159,57152,"2022-04-21 15:30:08.404",9589
"6939","0026",36599,106,57152,"2022-04-21 15:30:08.404",43778
"6940","0027",43180,234,57152,"2022-04-21 15:30:08.404",6086556
"6941","0028",24922,64,57152,"2022-04-21 15:30:08.404",121480
"6942","0040",43643,223,57152,"2022-04-21 15:30:08.404",12312424
"6943","0044",17807,11,57152,"2022-04-21 15:30:08.404",136934
"6944","0047",7810,4,57152,"2022-04-21 15:30:08.404",7311
"6945","0048",1547,3,57152,"2022-04-21 15:30:08.404",5186
"6946","03DF",29014,11,57152,"2022-04-21 15:30:08.404",312464
"6947","0001",32595,127,57156,"2022-04-21 16:29:36.331",57758
"6948","0003",38740,103,57156,"2022-04-21 16:29:36.331",112011
"6949","0004",18384,148,57156,"2022-04-21 16:29:36.331",23315
"6950","0005",43218,69,57156,"2022-04-21 16:29:36.331",2250671
"6951","0006",6630,55,57156,"2022-04-21 16:29:36.331",21251
"6952","0009",41985,193,57156,"2022-04-21 16:29:36.331",16398569
"6953","000A",5126,4,57156,"2022-04-21 16:29:36.331",200
"6954","000B",2201,14,57156,"2022-04-21 16:29:36.331",14280
"6955","000C",5008,14,57156,"2022-04-21 16:29:36.331",23759
"6956","0010",3745,14,57156,"2022-04-21 16:29:36.331",115
"6957","0021",43852,673,57156,"2022-04-21 16:29:36.331",3016188
"6958","0022",24354,72,57156,"2022-04-21 16:29:36.331",485102
"6959","0023",17212,83,57156,"2022-04-21 16:29:36.331",13468
"6960","0024",20182,72,57156,"2022-04-21 16:29:36.331",7724
"6961","0025",29909,159,57156,"2022-04-21 16:29:36.331",13666
"6962","0026",36625,106,57156,"2022-04-21 16:29:36.331",55717
"6963","0027",43206,234,57156,"2022-04-21 16:29:36.331",4835506
"6964","0028",24923,64,57156,"2022-04-21 16:29:36.331",106629
"6965","0040",43669,223,57156,"2022-04-21 16:29:36.331",13208517
"6966","0044",17833,11,57156,"2022-04-21 16:29:36.331",232586
"6967","0047",7810,4,57156,"2022-04-21 16:29:36.331",6388
"6968","0048",1547,3,57156,"2022-04-21 16:29:36.331",15375
"6969","03DF",29040,11,57156,"2022-04-21 16:29:36.331",317703
"6970","0001",32605,127,57160,"2022-04-21 17:33:38.195",50830
"6971","0003",38750,103,57160,"2022-04-21 17:33:38.195",133307
"6972","0004",18393,148,57160,"2022-04-21 17:33:38.195",17347
"6973","0005",43228,69,57160,"2022-04-21 17:33:38.195",2277975
"6974","0006",6634,55,57160,"2022-04-21 17:33:38.195",27919
"6975","0009",41996,193,57160,"2022-04-21 17:33:38.195",16614332
"6976","000A",5126,4,57160,"2022-04-21 17:33:38.195",114
"6977","000B",2201,14,57160,"2022-04-21 17:33:38.195",8278
"6978","000C",5008,14,57160,"2022-04-21 17:33:38.195",54329
"6979","0010",3745,14,57160,"2022-04-21 17:33:38.195",160
"6980","0021",43862,673,57160,"2022-04-21 17:33:38.195",2666343
"6981","0022",24359,72,57160,"2022-04-21 17:33:38.195",362690
"6982","0023",17212,83,57160,"2022-04-21 17:33:38.195",4502
"6983","0024",20188,72,57160,"2022-04-21 17:33:38.195",11026
"6984","0025",29915,159,57160,"2022-04-21 17:33:38.195",18131
"6985","0026",36636,106,57160,"2022-04-21 17:33:38.195",45748
"6986","0027",43216,234,57160,"2022-04-21 17:33:38.195",4820363
"6987","0028",24928,64,57160,"2022-04-21 17:33:38.195",144758
"6988","0040",43679,223,57160,"2022-04-21 17:33:38.195",12286071
"6989","0044",17844,11,57160,"2022-04-21 17:33:38.195",174040
"6990","0047",7814,4,57160,"2022-04-21 17:33:38.195",7528
"6991","0048",1547,3,57160,"2022-04-21 17:33:38.195",9452
"6992","03DF",29050,11,57160,"2022-04-21 17:33:38.195",356929
"6993","0001",32610,127,57164,"2022-04-21 18:33:39.069",35068
"6994","0003",38756,103,57164,"2022-04-21 18:33:39.069",119218
"6995","0004",18394,148,57164,"2022-04-21 18:33:39.069",18124
"6996","0005",43233,69,57164,"2022-04-21 18:33:39.069",1776087
"6997","0006",6634,55,57164,"2022-04-21 18:33:39.069",26295
"6998","0009",42001,193,57164,"2022-04-21 18:33:39.069",15100433
"6999","000A",5126,4,57164,"2022-04-21 18:33:39.069",2872
"7000","000B",2201,14,57164,"2022-04-21 18:33:39.069",10440
"7001","000C",5008,14,57164,"2022-04-21 18:33:39.069",103736
"7002","0010",3749,14,57164,"2022-04-21 18:33:39.069",756
"7003","0021",43866,673,57164,"2022-04-21 18:33:39.069",2402178
"7004","0022",24360,72,57164,"2022-04-21 18:33:39.069",371566
"7005","0023",17216,83,57164,"2022-04-21 18:33:39.069",5480
"7006","0024",20189,72,57164,"2022-04-21 18:33:39.069",4905
"7007","0025",29920,159,57164,"2022-04-21 18:33:39.069",13904
"7008","0026",36641,106,57164,"2022-04-21 18:33:39.069",47514
"7009","0027",43221,234,57164,"2022-04-21 18:33:39.069",6038443
"7010","0028",24929,64,57164,"2022-04-21 18:33:39.069",160504
"7011","0040",43684,223,57164,"2022-04-21 18:33:39.069",12016750
"7012","0044",17845,11,57164,"2022-04-21 18:33:39.069",164085
"7013","0047",7814,4,57164,"2022-04-21 18:33:39.069",7774
"7014","0048",1547,3,57164,"2022-04-21 18:33:39.069",5033
"7015","03DF",29052,11,57164,"2022-04-21 18:33:39.069",275023
"7016","0001",32614,127,57168,"2022-04-21 19:32:20.240",34463
"7017","0003",38759,103,57168,"2022-04-21 19:32:20.240",94370
"7018","0004",18397,148,57168,"2022-04-21 19:32:20.240",15030
"7019","0005",43237,69,57168,"2022-04-21 19:32:20.240",2125517
"7020","0006",6634,55,57168,"2022-04-21 19:32:20.240",15394
"7021","0009",42005,193,57168,"2022-04-21 19:32:20.240",13505496
"7022","000A",5126,4,57168,"2022-04-21 19:32:20.240",237
"7023","000B",2201,14,57168,"2022-04-21 19:32:20.240",9400
"7024","000C",5008,14,57168,"2022-04-21 19:32:20.240",67965
"7025","0010",3749,14,57168,"2022-04-21 19:32:20.240",333
"7026","0021",43871,673,57168,"2022-04-21 19:32:20.240",2329907
"7027","0022",24363,72,57168,"2022-04-21 19:32:20.240",313864
"7028","0023",17217,83,57168,"2022-04-21 19:32:20.240",7605
"7029","0024",20192,72,57168,"2022-04-21 19:32:20.240",8194
"7030","0025",29924,159,57168,"2022-04-21 19:32:20.240",8892
"7031","0026",36645,106,57168,"2022-04-21 19:32:20.240",47240
"7032","0027",43223,234,57168,"2022-04-21 19:32:20.240",3864997
"7033","0028",24932,64,57168,"2022-04-21 19:32:20.240",130679
"7034","0040",43687,223,57168,"2022-04-21 19:32:20.240",10790094
"7035","0044",17848,11,57168,"2022-04-21 19:32:20.240",134847
"7036","0047",7814,4,57168,"2022-04-21 19:32:20.240",4990
"7037","0048",1547,3,57168,"2022-04-21 19:32:20.240",5988
"7038","03DF",29055,11,57168,"2022-04-21 19:32:20.240",255226
"7039","0001",32625,127,57172,"2022-04-21 20:34:44.829",46131
"7040","0003",38771,103,57172,"2022-04-21 20:34:44.829",135375
"7041","0004",18407,148,57172,"2022-04-21 20:34:44.829",16032
"7042","0005",43251,69,57172,"2022-04-21 20:34:44.829",2025566
"7043","0006",6636,55,57172,"2022-04-21 20:34:44.829",18868
"7044","0009",42011,193,57172,"2022-04-21 20:34:44.829",14243242
"7045","000A",5128,4,57172,"2022-04-21 20:34:44.829",153
"7046","000B",2203,14,57172,"2022-04-21 20:34:44.829",8133
"7047","000C",5010,14,57172,"2022-04-21 20:34:44.829",13883
"7048","0010",3749,14,57172,"2022-04-21 20:34:44.829",471
"7049","0021",43885,673,57172,"2022-04-21 20:34:44.829",2333688
"7050","0022",24375,72,57172,"2022-04-21 20:34:44.829",368196
"7051","0023",17217,83,57172,"2022-04-21 20:34:44.829",5969
"7052","0024",20200,72,57172,"2022-04-21 20:34:44.829",4544
"7053","0025",29932,159,57172,"2022-04-21 20:34:44.829",14541
"7054","0026",36657,106,57172,"2022-04-21 20:34:44.829",39688
"7055","0027",43235,234,57172,"2022-04-21 20:34:44.829",4173185
"7056","0028",24944,64,57172,"2022-04-21 20:34:44.829",111320
"7057","0040",43700,223,57172,"2022-04-21 20:34:44.829",11560174
"7058","0044",17859,11,57172,"2022-04-21 20:34:44.829",108302
"7059","0047",7816,4,57172,"2022-04-21 20:34:44.829",7280
"7060","0048",1547,3,57172,"2022-04-21 20:34:44.829",9423
"7061","03DF",29067,11,57172,"2022-04-21 20:34:44.829",262471
"7062","0001",32620,127,57176,"2022-04-21 21:32:47.108",51940
"7063","0003",38791,103,57176,"2022-04-21 21:32:47.108",101953
"7064","0004",18407,148,57176,"2022-04-21 21:32:47.108",16325
"7065","0005",43271,69,57176,"2022-04-21 21:32:47.108",1903350
"7066","0006",6636,55,57176,"2022-04-21 21:32:47.108",20372
"7067","0009",42034,193,57176,"2022-04-21 21:32:47.108",12476198
"7068","000A",5148,4,57176,"2022-04-21 21:32:47.108",254
"7069","000B",2203,14,57176,"2022-04-21 21:32:47.108",11258
"7070","000C",5030,14,57176,"2022-04-21 21:32:47.108",28519
"7071","0010",3749,14,57176,"2022-04-21 21:32:47.108",336
"7072","0021",43905,673,57176,"2022-04-21 21:32:47.108",2324695
"7073","0022",24395,72,57176,"2022-04-21 21:32:47.108",359025
"7074","0023",17217,83,57176,"2022-04-21 21:32:47.108",6789
"7075","0024",20200,72,57176,"2022-04-21 21:32:47.108",5515
"7076","0025",29932,159,57176,"2022-04-21 21:32:47.108",12680
"7077","0026",36677,106,57176,"2022-04-21 21:32:47.108",39604
"7078","0027",43253,234,57176,"2022-04-21 21:32:47.108",5061046
"7079","0028",24964,64,57176,"2022-04-21 21:32:47.108",117987
"7080","0040",43720,223,57176,"2022-04-21 21:32:47.108",10913830
"7081","0044",17859,11,57176,"2022-04-21 21:32:47.108",173139
"7082","0047",7816,4,57176,"2022-04-21 21:32:47.108",6035
"7083","0048",1554,3,57176,"2022-04-21 21:32:47.108",8237
"7084","03DF",29087,11,57176,"2022-04-21 21:32:47.108",258043
"7085","0001",32620,127,57180,"2022-04-21 22:41:16.750",44406
"7086","0003",38791,103,57180,"2022-04-21 22:41:16.750",85762
"7087","0004",18407,148,57180,"2022-04-21 22:41:16.750",17368
"7088","0005",43271,69,57180,"2022-04-21 22:41:16.750",1768881
"7089","0006",6636,55,57180,"2022-04-21 22:41:16.750",19776
"7090","0009",42033,193,57180,"2022-04-21 22:41:16.750",12540717
"7091","000A",5148,4,57180,"2022-04-21 22:41:16.750",8105
"7092","000B",2203,14,57180,"2022-04-21 22:41:16.750",8055
"7093","000C",5030,14,57180,"2022-04-21 22:41:16.750",47214
"7094","0010",3749,14,57180,"2022-04-21 22:41:16.750",70
"7095","0021",43905,673,57180,"2022-04-21 22:41:16.750",2315835
"7096","0022",24395,72,57180,"2022-04-21 22:41:16.750",425326
"7097","0023",17217,83,57180,"2022-04-21 22:41:16.750",9290
"7098","0024",20200,72,57180,"2022-04-21 22:41:16.750",7747
"7099","0025",29932,159,57180,"2022-04-21 22:41:16.750",7313
"7100","0026",36677,106,57180,"2022-04-21 22:41:16.750",41771
"7101","0027",43253,234,57180,"2022-04-21 22:41:16.750",4643550
"7102","0028",24964,64,57180,"2022-04-21 22:41:16.750",129459
"7103","0040",43720,223,57180,"2022-04-21 22:41:16.750",12207515
"7104","0044",17859,11,57180,"2022-04-21 22:41:16.750",132729
"7105","0047",7816,4,57180,"2022-04-21 22:41:16.750",4280
"7106","0048",1554,3,57180,"2022-04-21 22:41:16.750",8220
"7107","03DF",29087,11,57180,"2022-04-21 22:41:16.750",270738
"7108","0001",32620,127,57184,"2022-04-21 23:39:41.563",54593
"7109","0003",38796,103,57184,"2022-04-21 23:39:41.563",119675
"7110","0004",18407,148,57184,"2022-04-21 23:39:41.563",15248
"7111","0005",43271,69,57184,"2022-04-21 23:39:41.563",1826771
"7112","0006",6636,55,57184,"2022-04-21 23:39:41.563",13923
"7113","0009",42034,193,57184,"2022-04-21 23:39:41.563",14989709
"7114","000A",5148,4,57184,"2022-04-21 23:39:41.563",241
"7115","000B",2203,14,57184,"2022-04-21 23:39:41.563",30398
"7116","000C",5030,14,57184,"2022-04-21 23:39:41.563",25278
"7117","0010",3749,14,57184,"2022-04-21 23:39:41.563",146
"7118","0021",43905,673,57184,"2022-04-21 23:39:41.563",2346839
"7119","0022",24395,72,57184,"2022-04-21 23:39:41.563",491387
"7120","0023",17217,83,57184,"2022-04-21 23:39:41.563",6946
"7121","0024",20200,72,57184,"2022-04-21 23:39:41.563",6737
"7122","0025",29932,159,57184,"2022-04-21 23:39:41.563",18019
"7123","0026",36677,106,57184,"2022-04-21 23:39:41.563",47792
"7124","0027",43253,234,57184,"2022-04-21 23:39:41.563",3931187
"7125","0028",24964,64,57184,"2022-04-21 23:39:41.563",141965
"7126","0040",43720,223,57184,"2022-04-21 23:39:41.563",11249825
"7127","0044",17859,11,57184,"2022-04-21 23:39:41.563",246017
"7128","0047",7816,4,57184,"2022-04-21 23:39:41.563",6988
"7129","0048",1554,3,57184,"2022-04-21 23:39:41.563",7881
"7130","03DF",29092,11,57184,"2022-04-21 23:39:41.563",257290
"7131","0001",32620,127,57188,"2022-04-22 00:47:54.007",68779
"7132","0003",38796,103,57188,"2022-04-22 00:47:54.007",104889
"7133","0004",18407,148,57188,"2022-04-22 00:47:54.007",19687
"7134","0005",43271,69,57188,"2022-04-22 00:47:54.007",1970873
"7135","0006",6636,55,57188,"2022-04-22 00:47:54.007",15797
"7136","0009",42034,193,57188,"2022-04-22 00:47:54.007",13656661
"7137","000A",5148,4,57188,"2022-04-22 00:47:54.007",5706
"7138","000B",2203,14,57188,"2022-04-22 00:47:54.007",32688
"7139","000C",5030,14,57188,"2022-04-22 00:47:54.007",19602
"7140","0010",3749,14,57188,"2022-04-22 00:47:54.007",295
"7141","0021",43905,673,57188,"2022-04-22 00:47:54.007",2208360
"7142","0022",24402,72,57188,"2022-04-22 00:47:54.007",418872
"7143","0023",17217,83,57188,"2022-04-22 00:47:54.007",6281
"7144","0024",20200,72,57188,"2022-04-22 00:47:54.007",5488
"7145","0025",29932,159,57188,"2022-04-22 00:47:54.007",15124
"7146","0026",36677,106,57188,"2022-04-22 00:47:54.007",48491
"7147","0027",43253,234,57188,"2022-04-22 00:47:54.007",4912707
"7148","0028",24971,64,57188,"2022-04-22 00:47:54.007",166004
"7149","0040",43720,223,57188,"2022-04-22 00:47:54.007",10415257
"7150","0044",17859,11,57188,"2022-04-22 00:47:54.007",151653
"7151","0047",7816,4,57188,"2022-04-22 00:47:54.007",7368
"7152","0048",1554,3,57188,"2022-04-22 00:47:54.007",5409
"7153","03DF",29092,11,57188,"2022-04-22 00:47:54.007",283453
"7154","0001",32621,127,57192,"2022-04-22 01:51:19.091",64409
"7155","0003",38797,103,57192,"2022-04-22 01:51:19.091",84775
"7156","0004",18407,148,57192,"2022-04-22 01:51:19.091",14652
"7157","0005",43272,69,57192,"2022-04-22 01:51:19.091",1892335
"7158","0006",6636,55,57192,"2022-04-22 01:51:19.091",20713
"7159","0009",42034,193,57192,"2022-04-22 01:51:19.091",14581985
"7160","000A",5148,4,57192,"2022-04-22 01:51:19.091",415
"7161","000B",2203,14,57192,"2022-04-22 01:51:19.091",8998
"7162","000C",5030,14,57192,"2022-04-22 01:51:19.091",18495
"7163","0010",3749,14,57192,"2022-04-22 01:51:19.091",214
"7164","0021",43906,673,57192,"2022-04-22 01:51:19.091",2368034
"7165","0022",24437,72,57192,"2022-04-22 01:51:19.091",392017
"7166","0023",17217,83,57192,"2022-04-22 01:51:19.091",6034
"7167","0024",20200,72,57192,"2022-04-22 01:51:19.091",6816
"7168","0025",29932,159,57192,"2022-04-22 01:51:19.091",11284
"7169","0026",36677,106,57192,"2022-04-22 01:51:19.091",47410
"7170","0027",43254,234,57192,"2022-04-22 01:51:19.091",5143391
"7171","0028",25006,64,57192,"2022-04-22 01:51:19.091",168847
"7172","0040",43721,223,57192,"2022-04-22 01:51:19.091",10731501
"7173","0044",17859,11,57192,"2022-04-22 01:51:19.091",132272
"7174","0047",7816,4,57192,"2022-04-22 01:51:19.091",5439
"7175","0048",1554,3,57192,"2022-04-22 01:51:19.091",6714
"7176","03DF",29092,11,57192,"2022-04-22 01:51:19.091",306886
"7177","0001",32622,127,57196,"2022-04-22 02:53:07.747",53659
"7178","0003",38848,103,57196,"2022-04-22 02:53:07.747",100440
"7179","0004",18457,148,57196,"2022-04-22 02:53:07.747",19214
"7180","0005",43322,69,57196,"2022-04-22 02:53:07.747",1775074
"7181","0006",6686,55,57196,"2022-04-22 02:53:07.747",22359
"7182","0009",42078,193,57196,"2022-04-22 02:53:07.747",14261978
"7183","000A",5148,4,57196,"2022-04-22 02:53:07.747",344
"7184","000B",2203,14,57196,"2022-04-22 02:53:07.747",9420
"7185","000C",5030,14,57196,"2022-04-22 02:53:07.747",15148
"7186","0010",3749,14,57196,"2022-04-22 02:53:07.747",441
"7187","0021",43957,673,57196,"2022-04-22 02:53:07.747",2060583
"7188","0022",24487,72,57196,"2022-04-22 02:53:07.747",371872
"7189","0023",17217,83,57196,"2022-04-22 02:53:07.747",6623
"7190","0024",20200,72,57196,"2022-04-22 02:53:07.747",7257
"7191","0025",29982,159,57196,"2022-04-22 02:53:07.747",10462
"7192","0026",36727,106,57196,"2022-04-22 02:53:07.747",52847
"7193","0027",43305,234,57196,"2022-04-22 02:53:07.747",5006797
"7194","0028",25056,64,57196,"2022-04-22 02:53:07.747",166160
"7195","0040",43772,223,57196,"2022-04-22 02:53:07.747",9825360
"7196","0044",17909,11,57196,"2022-04-22 02:53:07.747",100955
"7197","0047",7866,4,57196,"2022-04-22 02:53:07.747",7690
"7198","0048",1554,3,57196,"2022-04-22 02:53:07.747",13883
"7199","03DF",29142,11,57196,"2022-04-22 02:53:07.747",238457
"7200","0001",32622,127,57200,"2022-04-22 03:52:06.269",58923
"7201","0003",38850,103,57200,"2022-04-22 03:52:06.269",79378
"7202","0004",18461,148,57200,"2022-04-22 03:52:06.269",17661
"7203","0005",43324,69,57200,"2022-04-22 03:52:06.269",2042756
"7204","0006",6688,55,57200,"2022-04-22 03:52:06.269",18958
"7205","0009",42080,193,57200,"2022-04-22 03:52:06.269",14455598
"7206","000A",5148,4,57200,"2022-04-22 03:52:06.269",207
"7207","000B",2203,14,57200,"2022-04-22 03:52:06.269",9916
"7208","000C",5030,14,57200,"2022-04-22 03:52:06.269",36145
"7209","0010",3749,14,57200,"2022-04-22 03:52:06.269",254
"7210","0021",43959,673,57200,"2022-04-22 03:52:06.269",1991008
"7211","0022",24489,72,57200,"2022-04-22 03:52:06.269",444203
"7212","0023",17217,83,57200,"2022-04-22 03:52:06.269",7274
"7213","0024",20200,72,57200,"2022-04-22 03:52:06.269",5124
"7214","0025",29984,159,57200,"2022-04-22 03:52:06.269",13478
"7215","0026",36729,106,57200,"2022-04-22 03:52:06.269",50360
"7216","0027",43307,234,57200,"2022-04-22 03:52:06.269",4386210
"7217","0028",25058,64,57200,"2022-04-22 03:52:06.269",130544
"7218","0040",43774,223,57200,"2022-04-22 03:52:06.269",9600611
"7219","0044",17911,11,57200,"2022-04-22 03:52:06.269",74939
"7220","0047",7868,4,57200,"2022-04-22 03:52:06.269",8675
"7221","0048",1554,3,57200,"2022-04-22 03:52:06.269",10174
"7222","03DF",29144,11,57200,"2022-04-22 03:52:06.269",268553
"7223","0001",32623,127,57204,"2022-04-22 04:52:38.479",57062
"7224","0003",38850,103,57204,"2022-04-22 04:52:38.479",111307
"7225","0004",18461,148,57204,"2022-04-22 04:52:38.479",17319
"7226","0005",43325,69,57204,"2022-04-22 04:52:38.479",1625589
"7227","0006",6688,55,57204,"2022-04-22 04:52:38.479",16962
"7228","0009",42081,193,57204,"2022-04-22 04:52:38.479",14162579
"7229","000A",5148,4,57204,"2022-04-22 04:52:38.479",8596
"7230","000B",2203,14,57204,"2022-04-22 04:52:38.479",12927
"7231","000C",5030,14,57204,"2022-04-22 04:52:38.479",18466
"7232","0010",3749,14,57204,"2022-04-22 04:52:38.479",185
"7233","0021",43960,673,57204,"2022-04-22 04:52:38.479",1951252
"7234","0022",24489,72,57204,"2022-04-22 04:52:38.479",256779
"7235","0023",17217,83,57204,"2022-04-22 04:52:38.479",6789
"7236","0024",20200,72,57204,"2022-04-22 04:52:38.479",10582
"7237","0025",29984,159,57204,"2022-04-22 04:52:38.479",11424
"7238","0026",36729,106,57204,"2022-04-22 04:52:38.479",46045
"7239","0027",43307,234,57204,"2022-04-22 04:52:38.479",5242226
"7240","0028",25058,64,57204,"2022-04-22 04:52:38.479",136360
"7241","0040",43775,223,57204,"2022-04-22 04:52:38.479",9300774
"7242","0044",17911,11,57204,"2022-04-22 04:52:38.479",128189
"7243","0047",7868,4,57204,"2022-04-22 04:52:38.479",5946
"7244","0048",1554,3,57204,"2022-04-22 04:52:38.479",5689
"7245","03DF",29144,11,57204,"2022-04-22 04:52:38.479",215767
"7246","0001",32623,127,57208,"2022-04-22 05:51:07.580",56819
"7247","0003",38850,103,57208,"2022-04-22 05:51:07.580",90652
"7248","0004",18461,148,57208,"2022-04-22 05:51:07.580",18237
"7249","0005",43325,69,57208,"2022-04-22 05:51:07.580",1864628
"7250","0006",6688,55,57208,"2022-04-22 05:51:07.580",14825
"7251","0009",42081,193,57208,"2022-04-22 05:51:07.580",15241982
"7252","000A",5148,4,57208,"2022-04-22 05:51:07.580",382
"7253","000B",2203,14,57208,"2022-04-22 05:51:07.580",8350
"7254","000C",5030,14,57208,"2022-04-22 05:51:07.580",20312
"7255","0010",3749,14,57208,"2022-04-22 05:51:07.580",94
"7256","0021",43960,673,57208,"2022-04-22 05:51:07.580",2158013
"7257","0022",24489,72,57208,"2022-04-22 05:51:07.580",647866
"7258","0023",17217,83,57208,"2022-04-22 05:51:07.580",7374
"7259","0024",20200,72,57208,"2022-04-22 05:51:07.580",5060
"7260","0025",29984,159,57208,"2022-04-22 05:51:07.580",13055
"7261","0026",36729,106,57208,"2022-04-22 05:51:07.580",44098
"7262","0027",43307,234,57208,"2022-04-22 05:51:07.580",4152888
"7263","0028",25058,64,57208,"2022-04-22 05:51:07.580",129717
"7264","0040",43775,223,57208,"2022-04-22 05:51:07.580",9049459
"7265","0044",17911,11,57208,"2022-04-22 05:51:07.580",62564
"7266","0047",7868,4,57208,"2022-04-22 05:51:07.580",7683
"7267","0048",1554,3,57208,"2022-04-22 05:51:07.580",8568
"7268","03DF",29144,11,57208,"2022-04-22 05:51:07.580",284879
"7269","0001",32623,127,57212,"2022-04-22 07:02:20.930",53260
"7270","0003",38850,103,57212,"2022-04-22 07:02:20.930",122272
"7271","0004",18461,148,57212,"2022-04-22 07:02:20.930",17691
"7272","0005",43325,69,57212,"2022-04-22 07:02:20.930",1778841
"7273","0006",6688,55,57212,"2022-04-22 07:02:20.930",20886
"7274","0009",42081,193,57212,"2022-04-22 07:02:20.930",13743105
"7275","000A",5148,4,57212,"2022-04-22 07:02:20.930",9404
"7276","000B",2203,14,57212,"2022-04-22 07:02:20.930",10010
"7277","000C",5030,14,57212,"2022-04-22 07:02:20.930",15511
"7278","0010",3749,14,57212,"2022-04-22 07:02:20.930",265
"7279","0021",43960,673,57212,"2022-04-22 07:02:20.930",2119756
"7280","0022",24489,72,57212,"2022-04-22 07:02:20.930",490039
"7281","0023",17217,83,57212,"2022-04-22 07:02:20.930",5498
"7282","0024",20200,72,57212,"2022-04-22 07:02:20.930",10206
"7283","0025",29984,159,57212,"2022-04-22 07:02:20.930",19197
"7284","0026",36729,106,57212,"2022-04-22 07:02:20.930",48444
"7285","0027",43307,234,57212,"2022-04-22 07:02:20.930",5132278
"7286","0028",25058,64,57212,"2022-04-22 07:02:20.930",123257
"7287","0040",43775,223,57212,"2022-04-22 07:02:20.930",8421231
"7288","0044",17911,11,57212,"2022-04-22 07:02:20.930",41150
"7289","0047",7868,4,57212,"2022-04-22 07:02:20.930",4498
"7290","0048",1554,3,57212,"2022-04-22 07:02:20.930",8769
"7291","03DF",29144,11,57212,"2022-04-22 07:02:20.930",242138
"7292","0001",32623,127,57216,"2022-04-22 08:04:16.964",51500
"7293","0003",38860,103,57216,"2022-04-22 08:04:16.964",84034
"7294","0004",18471,148,57216,"2022-04-22 08:04:16.964",19527
"7295","0005",43325,69,57216,"2022-04-22 08:04:16.964",1649792
"7296","0006",6688,55,57216,"2022-04-22 08:04:16.964",14822
"7297","0009",42081,193,57216,"2022-04-22 08:04:16.964",14824917
"7298","000A",5148,4,57216,"2022-04-22 08:04:16.964",605
