"","chain","amount_staked_nodes","amount_staked_apps","aligned_height","date","all_relays"
"2718","0004",4066,149,54324,"2022-03-22 09:52:43.456",28845
"2719","0005",35404,69,54324,"2022-03-22 09:52:43.456",1317249
"2720","0006",5089,55,54324,"2022-03-22 09:52:43.456",11348
"2721","0009",33541,193,54324,"2022-03-22 09:52:43.456",10850124
"2722","000C",4594,14,54324,"2022-03-22 09:52:43.456",10102
"2723","0021",37581,673,54324,"2022-03-22 09:52:43.456",4875993
"2724","0022",19480,72,54324,"2022-03-22 09:52:43.456",158206
"2725","0023",23424,83,54324,"2022-03-22 09:52:43.456",28293
"2726","0025",24755,159,54324,"2022-03-22 09:52:43.456",13143
"2727","0026",29471,106,54324,"2022-03-22 09:52:43.456",64009
"2728","0027",36856,234,54324,"2022-03-22 09:52:43.456",284864
"2729","0028",20390,64,54324,"2022-03-22 09:52:43.456",32773
"2730","0040",37390,223,54324,"2022-03-22 09:52:43.456",5889527
"2731","0044",13276,11,54324,"2022-03-22 09:52:43.456",8664
"2732","0047",5034,4,54324,"2022-03-22 09:52:43.456",4643
"2733","0001",30893,127,54328,"2022-03-22 10:51:26.593",16056
"2734","0003",32713,104,54328,"2022-03-22 10:51:26.593",99205
"2735","0004",4067,149,54328,"2022-03-22 10:51:26.593",35776
"2736","0005",35404,69,54328,"2022-03-22 10:51:26.593",1472602
"2737","0006",5090,55,54328,"2022-03-22 10:51:26.593",11992
"2738","0009",33542,193,54328,"2022-03-22 10:51:26.593",10471894
"2739","000C",4594,14,54328,"2022-03-22 10:51:26.593",12531
"2740","0021",37582,673,54328,"2022-03-22 10:51:26.593",4680622
"2741","0022",19481,72,54328,"2022-03-22 10:51:26.593",129609
"2742","0023",23425,83,54328,"2022-03-22 10:51:26.593",1267
"2743","0024",19431,72,54328,"2022-03-22 10:51:26.593",28027
"2744","0025",24756,159,54328,"2022-03-22 10:51:26.593",13488
"2745","0026",29471,106,54328,"2022-03-22 10:51:26.593",66467
"2746","0027",36857,234,54328,"2022-03-22 10:51:26.593",308525
"2747","0028",20391,64,54328,"2022-03-22 10:51:26.593",39433
"2748","0040",37391,223,54328,"2022-03-22 10:51:26.593",6395620
"2749","0044",13276,11,54328,"2022-03-22 10:51:26.593",10999
"2750","0047",5034,4,54328,"2022-03-22 10:51:26.593",5251
"2751","0001",30896,127,54332,"2022-03-22 11:58:17.644",17861
"2752","0003",32717,104,54332,"2022-03-22 11:58:17.644",116224
"2753","0004",4067,149,54332,"2022-03-22 11:58:17.644",37403
"2754","0005",35408,69,54332,"2022-03-22 11:58:17.644",1371184
"2755","0006",5090,55,54332,"2022-03-22 11:58:17.644",12216
"2756","0009",33547,193,54332,"2022-03-22 11:58:17.644",10949412
"2757","000C",4594,14,54332,"2022-03-22 11:58:17.644",16584
"2758","0021",37586,673,54332,"2022-03-22 11:58:17.644",4645861
"2759","0022",19482,72,54332,"2022-03-22 11:58:17.644",166394
"2760","0023",23428,83,54332,"2022-03-22 11:58:17.644",28352
"2761","0025",24759,159,54332,"2022-03-22 11:58:17.644",15044
"2762","0026",29474,106,54332,"2022-03-22 11:58:17.644",60207
"2763","0027",36860,234,54332,"2022-03-22 11:58:17.644",272055
"2764","0028",20392,64,54332,"2022-03-22 11:58:17.644",41510
"2765","0040",37396,223,54332,"2022-03-22 11:58:17.644",6486358
"2766","0044",13279,11,54332,"2022-03-22 11:58:17.644",9237
"2767","0047",5034,4,54332,"2022-03-22 11:58:17.644",4435
"2768","0001",30898,127,54336,"2022-03-22 12:58:48.209",19421
"2769","0003",32719,104,54336,"2022-03-22 12:58:48.209",103175
"2770","0004",4067,149,54336,"2022-03-22 12:58:48.209",38735
"2771","0005",35410,69,54336,"2022-03-22 12:58:48.209",1213301
"2772","0006",5090,55,54336,"2022-03-22 12:58:48.209",12510
"2773","0009",33549,193,54336,"2022-03-22 12:58:48.209",11084804
"2774","000C",4594,14,54336,"2022-03-22 12:58:48.209",12311
"2775","0021",37588,673,54336,"2022-03-22 12:58:48.209",4586454
"2776","0022",19482,72,54336,"2022-03-22 12:58:48.209",145266
"2777","0023",23430,83,54336,"2022-03-22 12:58:48.209",29603
"2778","0025",24761,159,54336,"2022-03-22 12:58:48.209",17968
"2779","0026",29476,106,54336,"2022-03-22 12:58:48.209",68753
"2780","0027",36862,234,54336,"2022-03-22 12:58:48.209",292391
"2781","0028",20392,64,54336,"2022-03-22 12:58:48.209",44701
"2782","0040",37398,223,54336,"2022-03-22 12:58:48.209",6624601
"2783","0044",13281,11,54336,"2022-03-22 12:58:48.209",15154
"2784","0047",5034,4,54336,"2022-03-22 12:58:48.209",5466
"2785","0001",30898,127,54340,"2022-03-22 14:05:31.068",15486
"2786","0003",32519,104,54340,"2022-03-22 14:05:31.068",129619
"2787","0004",4067,149,54340,"2022-03-22 14:05:31.068",48351
"2788","0005",35210,69,54340,"2022-03-22 14:05:31.068",1371715
"2789","0006",5089,55,54340,"2022-03-22 14:05:31.068",25264
"2790","0009",33349,193,54340,"2022-03-22 14:05:31.068",12843221
"2791","000A",5304,4,54340,"2022-03-22 14:05:31.068",13242
"2792","000C",4394,14,54340,"2022-03-22 14:05:31.068",14457
"2793","0021",37388,673,54340,"2022-03-22 14:05:31.068",4709351
"2794","0022",19282,72,54340,"2022-03-22 14:05:31.068",163935
"2795","0023",23430,83,54340,"2022-03-22 14:05:31.068",1326
"2796","0025",24761,159,54340,"2022-03-22 14:05:31.068",18255
"2797","0026",29276,106,54340,"2022-03-22 14:05:31.068",62046
"2798","0027",36662,234,54340,"2022-03-22 14:05:31.068",286248
"2799","0028",20192,64,54340,"2022-03-22 14:05:31.068",54129
"2800","0040",37198,223,54340,"2022-03-22 14:05:31.068",7368473
"2801","0044",13281,11,54340,"2022-03-22 14:05:31.068",42216
"2802","0047",5044,4,54340,"2022-03-22 14:05:31.068",4598
"2803","0001",30912,127,54344,"2022-03-22 15:07:59.571",28530
"2804","0003",32534,104,54344,"2022-03-22 15:07:59.571",109025
"2805","0004",4067,149,54344,"2022-03-22 15:07:59.571",33397
"2806","0005",35215,69,54344,"2022-03-22 15:07:59.571",1877859
"2807","0009",33354,193,54344,"2022-03-22 15:07:59.571",13041147
"2808","000A",5304,4,54344,"2022-03-22 15:07:59.571",12400
"2809","000B",1615,14,54344,"2022-03-22 15:07:59.571",28328
"2810","000C",4394,14,54344,"2022-03-22 15:07:59.571",15198
"2811","0021",37403,673,54344,"2022-03-22 15:07:59.571",4954332
"2812","0022",19284,72,54344,"2022-03-22 15:07:59.571",151157
"2813","0023",23432,83,54344,"2022-03-22 15:07:59.571",866
"2814","0025",24765,159,54344,"2022-03-22 15:07:59.571",19387
"2815","0026",29280,106,54344,"2022-03-22 15:07:59.571",58937
"2816","0027",36676,234,54344,"2022-03-22 15:07:59.571",289537
"2817","0028",20194,64,54344,"2022-03-22 15:07:59.571",62398
"2818","0040",37213,223,54344,"2022-03-22 15:07:59.571",7894708
"2819","0044",13285,11,54344,"2022-03-22 15:07:59.571",26145
"2820","0047",5044,4,54344,"2022-03-22 15:07:59.571",4922
"2821","0001",30912,127,54348,"2022-03-22 16:11:08.175",25006
"2822","0003",32535,104,54348,"2022-03-22 16:11:08.175",148007
"2823","0004",4067,149,54348,"2022-03-22 16:11:08.175",61874
"2824","0005",35216,69,54348,"2022-03-22 16:11:08.175",1760091
"2825","0009",33359,193,54348,"2022-03-22 16:11:08.175",14117936
"2826","000A",5304,4,54348,"2022-03-22 16:11:08.175",4468
"2827","000B",1615,14,54348,"2022-03-22 16:11:08.175",10157
"2828","000C",4394,14,54348,"2022-03-22 16:11:08.175",18970
"2829","0021",37403,673,54348,"2022-03-22 16:11:08.175",5545326
"2830","0022",19284,72,54348,"2022-03-22 16:11:08.175",132046
"2831","0023",23433,83,54348,"2022-03-22 16:11:08.175",1007
"2832","0025",24765,159,54348,"2022-03-22 16:11:08.175",24538
"2833","0026",29281,106,54348,"2022-03-22 16:11:08.175",74175
"2834","0027",36677,234,54348,"2022-03-22 16:11:08.175",287686
"2835","0028",20194,64,54348,"2022-03-22 16:11:08.175",49519
"2836","0040",37214,223,54348,"2022-03-22 16:11:08.175",8940655
"2837","0044",13286,11,54348,"2022-03-22 16:11:08.175",14490
"2838","0047",5046,4,54348,"2022-03-22 16:11:08.175",5680
"2839","0001",30938,127,54352,"2022-03-22 17:10:24.973",26637
"2840","0003",32562,104,54352,"2022-03-22 17:10:24.973",137893
"2841","0004",4094,149,54352,"2022-03-22 17:10:24.973",39966
"2842","0005",35242,69,54352,"2022-03-22 17:10:24.973",1503641
"2843","0009",33451,193,54352,"2022-03-22 17:10:24.973",13770755
"2844","000C",4394,14,54352,"2022-03-22 17:10:24.973",20717
"2845","0021",37430,673,54352,"2022-03-22 17:10:24.973",5515272
"2846","0022",19306,72,54352,"2022-03-22 17:10:24.973",142001
"2847","0023",23433,83,54352,"2022-03-22 17:10:24.973",746
"2848","0025",24769,159,54352,"2022-03-22 17:10:24.973",23507
"2849","0026",29307,106,54352,"2022-03-22 17:10:24.973",70682
"2850","0027",36703,234,54352,"2022-03-22 17:10:24.973",286820
"2851","0028",20216,64,54352,"2022-03-22 17:10:24.973",55036
"2852","0040",37240,223,54352,"2022-03-22 17:10:24.973",7995535
"2853","0044",13313,11,54352,"2022-03-22 17:10:24.973",17761
"2854","0047",5047,4,54352,"2022-03-22 17:10:24.973",5264
"2855","0001",30946,127,54356,"2022-03-22 18:09:58.668",22646
"2856","0003",32567,104,54356,"2022-03-22 18:09:58.668",141646
"2857","0004",4128,149,54356,"2022-03-22 18:09:58.668",44409
"2858","0005",35246,69,54356,"2022-03-22 18:09:58.668",1497520
"2859","0009",33643,193,54356,"2022-03-22 18:09:58.668",13541617
"2860","000C",4394,14,54356,"2022-03-22 18:09:58.668",15606
"2861","0021",37438,673,54356,"2022-03-22 18:09:58.668",5377654
"2862","0022",19307,72,54356,"2022-03-22 18:09:58.668",140220
"2863","0023",23435,83,54356,"2022-03-22 18:09:58.668",759
"2864","0025",24773,159,54356,"2022-03-22 18:09:58.668",30368
"2865","0026",29311,106,54356,"2022-03-22 18:09:58.668",72416
"2866","0027",36711,234,54356,"2022-03-22 18:09:58.668",310862
"2867","0028",20217,64,54356,"2022-03-22 18:09:58.668",55686
"2868","0040",37248,223,54356,"2022-03-22 18:09:58.668",8063338
"2869","0044",13317,11,54356,"2022-03-22 18:09:58.668",14337
"2870","0047",5142,4,54356,"2022-03-22 18:09:58.668",3636
"2871","0001",30948,127,54360,"2022-03-22 19:13:00.571",31518
"2872","0003",32567,104,54360,"2022-03-22 19:13:00.571",138175
"2873","0004",4129,149,54360,"2022-03-22 19:13:00.571",55200
"2874","0005",35247,69,54360,"2022-03-22 19:13:00.571",1952435
"2875","0009",33647,193,54360,"2022-03-22 19:13:00.571",12418354
"2876","000C",4394,14,54360,"2022-03-22 19:13:00.571",17100
"2877","0021",37440,673,54360,"2022-03-22 19:13:00.571",5629969
"2878","0022",19308,72,54360,"2022-03-22 19:13:00.571",172871
"2879","0023",23436,83,54360,"2022-03-22 19:13:00.571",529
"2880","0025",24774,159,54360,"2022-03-22 19:13:00.571",20469
"2881","0026",29311,106,54360,"2022-03-22 19:13:00.571",76339
"2882","0027",36712,234,54360,"2022-03-22 19:13:00.571",306177
"2883","0028",20218,64,54360,"2022-03-22 19:13:00.571",55400
"2884","0040",37250,223,54360,"2022-03-22 19:13:00.571",8758708
"2885","0044",13317,11,54360,"2022-03-22 19:13:00.571",9285
"2886","0047",5142,4,54360,"2022-03-22 19:13:00.571",6010
"2887","0001",30949,127,54364,"2022-03-22 20:16:46.915",19848
"2888","0003",32568,104,54364,"2022-03-22 20:16:46.915",129390
"2889","0004",4129,149,54364,"2022-03-22 20:16:46.915",40226
"2890","0005",35248,69,54364,"2022-03-22 20:16:46.915",1204855
"2891","0009",33648,193,54364,"2022-03-22 20:16:46.915",11151909
"2892","000C",4394,14,54364,"2022-03-22 20:16:46.915",19792
"2893","0021",37441,673,54364,"2022-03-22 20:16:46.915",5209172
"2894","0022",19309,72,54364,"2022-03-22 20:16:46.915",121194
"2895","0023",23437,83,54364,"2022-03-22 20:16:46.915",545
"2896","0025",24775,159,54364,"2022-03-22 20:16:46.915",21246
"2897","0026",29312,106,54364,"2022-03-22 20:16:46.915",72193
"2898","0027",36713,234,54364,"2022-03-22 20:16:46.915",338212
"2899","0028",20219,64,54364,"2022-03-22 20:16:46.915",49607
"2900","0040",37251,223,54364,"2022-03-22 20:16:46.915",8442632
"2901","0044",13318,11,54364,"2022-03-22 20:16:46.915",18587
"2902","0047",5142,4,54364,"2022-03-22 20:16:46.915",4670
"2903","0001",31025,127,54368,"2022-03-22 21:15:52.460",27864
"2904","0003",32878,104,54368,"2022-03-22 21:15:52.460",148103
"2905","0004",4129,149,54368,"2022-03-22 21:15:52.460",45404
"2906","0005",35485,69,54368,"2022-03-22 21:15:52.460",1486112
"2907","0009",33885,193,54368,"2022-03-22 21:15:52.460",10947208
"2908","000C",4627,14,54368,"2022-03-22 21:15:52.460",17908
"2909","0021",37750,673,54368,"2022-03-22 21:15:52.460",5548803
"2910","0022",19541,72,54368,"2022-03-22 21:15:52.460",160570
"2911","0023",23441,83,54368,"2022-03-22 21:15:52.460",544
"2912","0025",24779,159,54368,"2022-03-22 21:15:52.460",22218
"2913","0026",29549,106,54368,"2022-03-22 21:15:52.460",69628
"2914","0027",37022,234,54368,"2022-03-22 21:15:52.460",306135
"2915","0028",20451,64,54368,"2022-03-22 21:15:52.460",51699
"2916","0040",37560,223,54368,"2022-03-22 21:15:52.460",8941374
"2917","0044",13322,11,54368,"2022-03-22 21:15:52.460",20798
"2918","0047",5142,4,54368,"2022-03-22 21:15:52.460",4652
"2919","0001",31047,127,54372,"2022-03-22 22:14:52.157",29463
"2920","0003",32937,104,54372,"2022-03-22 22:14:52.157",178847
"2921","0004",4129,149,54372,"2022-03-22 22:14:52.157",50566
"2922","0005",35485,69,54372,"2022-03-22 22:14:52.157",1254187
"2923","0006",5112,55,54372,"2022-03-22 22:14:52.157",79
"2924","0009",33889,193,54372,"2022-03-22 22:14:52.157",10501884
"2925","000C",4627,14,54372,"2022-03-22 22:14:52.157",16528
"2926","0021",37777,673,54372,"2022-03-22 22:14:52.157",5723785
"2927","0022",19541,72,54372,"2022-03-22 22:14:52.157",144596
"2928","0023",23478,83,54372,"2022-03-22 22:14:52.157",610
"2929","0025",24816,159,54372,"2022-03-22 22:14:52.157",20368
"2930","0026",29586,106,54372,"2022-03-22 22:14:52.157",72418
"2931","0027",37044,234,54372,"2022-03-22 22:14:52.157",324152
"2932","0028",20451,64,54372,"2022-03-22 22:14:52.157",48992
"2933","0040",37582,223,54372,"2022-03-22 22:14:52.157",8690731
"2934","0044",13359,11,54372,"2022-03-22 22:14:52.157",25448
"2935","0047",5142,4,54372,"2022-03-22 22:14:52.157",5010
"2936","0001",31047,127,54376,"2022-03-22 23:14:13.185",27775
"2937","0003",32937,104,54376,"2022-03-22 23:14:13.185",166110
"2938","0004",4129,149,54376,"2022-03-22 23:14:13.185",34651
"2939","0005",35485,69,54376,"2022-03-22 23:14:13.185",1281617
"2940","0009",33889,193,54376,"2022-03-22 23:14:13.185",9896422
"2941","000C",4627,14,54376,"2022-03-22 23:14:13.185",14952
"2942","0021",37777,673,54376,"2022-03-22 23:14:13.185",5828712
"2943","0022",19541,72,54376,"2022-03-22 23:14:13.185",146061
"2944","0023",23478,83,54376,"2022-03-22 23:14:13.185",511
"2945","0025",24816,159,54376,"2022-03-22 23:14:13.185",27200
"2946","0026",29586,106,54376,"2022-03-22 23:14:13.185",77191
"2947","0027",37044,234,54376,"2022-03-22 23:14:13.185",312746
"2948","0028",20451,64,54376,"2022-03-22 23:14:13.185",51328
"2949","0040",37582,223,54376,"2022-03-22 23:14:13.185",9016885
"2950","0044",13359,11,54376,"2022-03-22 23:14:13.185",12997
"2951","0047",5142,4,54376,"2022-03-22 23:14:13.185",5014
"2952","0001",31048,127,54380,"2022-03-23 00:17:58.409",27292
"2953","0003",32938,104,54380,"2022-03-23 00:17:58.409",152095
"2954","0004",4129,149,54380,"2022-03-23 00:17:58.409",46256
"2955","0005",35487,69,54380,"2022-03-23 00:17:58.409",1250000
"2956","0009",33890,193,54380,"2022-03-23 00:17:58.409",8913286
"2957","000C",4627,14,54380,"2022-03-23 00:17:58.409",16708
"2958","0021",37778,673,54380,"2022-03-23 00:17:58.409",4354827
"2959","0022",19542,72,54380,"2022-03-23 00:17:58.409",143400
"2960","0023",23479,83,54380,"2022-03-23 00:17:58.409",422
"2961","0025",24817,159,54380,"2022-03-23 00:17:58.409",20877
"2962","0026",29587,106,54380,"2022-03-23 00:17:58.409",66275
"2963","0027",37045,234,54380,"2022-03-23 00:17:58.409",281488
"2964","0028",20452,64,54380,"2022-03-23 00:17:58.409",45565
"2965","0040",37584,223,54380,"2022-03-23 00:17:58.409",8073259
"2966","0044",13360,11,54380,"2022-03-23 00:17:58.409",11593
"2967","0047",5142,4,54380,"2022-03-23 00:17:58.409",5755
"2968","0001",31063,127,54384,"2022-03-23 01:19:44.431",25742
"2969","0003",32990,104,54384,"2022-03-23 01:19:44.431",121228
"2970","0004",4132,149,54384,"2022-03-23 01:19:44.431",44353
"2971","0005",35504,69,54384,"2022-03-23 01:19:44.431",1500921
"2972","0009",33941,193,54384,"2022-03-23 01:19:44.431",8772416
"2973","000C",4627,14,54384,"2022-03-23 01:19:44.431",16809
"2974","0021",37796,673,54384,"2022-03-23 01:19:44.431",4501620
"2975","0022",19542,72,54384,"2022-03-23 01:19:44.431",144332
"2976","0023",23527,83,54384,"2022-03-23 01:19:44.431",624
"2977","0025",24865,159,54384,"2022-03-23 01:19:44.431",17786
"2978","0026",29638,106,54384,"2022-03-23 01:19:44.431",60915
"2979","0027",37059,234,54384,"2022-03-23 01:19:44.431",306550
"2980","0028",20452,64,54384,"2022-03-23 01:19:44.431",49928
"2981","0040",37602,223,54384,"2022-03-23 01:19:44.431",7456061
"2982","0044",13411,11,54384,"2022-03-23 01:19:44.431",14578
"2983","0047",5142,4,54384,"2022-03-23 01:19:44.431",3935
"2984","0001",31066,127,54388,"2022-03-23 02:19:44.869",21140
"2985","0003",33017,104,54388,"2022-03-23 02:19:44.869",133408
"2986","0004",4137,149,54388,"2022-03-23 02:19:44.869",39752
"2987","0005",35512,69,54388,"2022-03-23 02:19:44.869",1106729
"2988","0009",33961,193,54388,"2022-03-23 02:19:44.869",9307567
"2989","000C",4627,14,54388,"2022-03-23 02:19:44.869",17027
"2990","0021",37804,673,54388,"2022-03-23 02:19:44.869",4801962
"2991","0022",19543,72,54388,"2022-03-23 02:19:44.869",128310
"2992","0023",23549,83,54388,"2022-03-23 02:19:44.869",584
"2993","0025",24887,159,54388,"2022-03-23 02:19:44.869",26876
"2994","0026",29665,106,54388,"2022-03-23 02:19:44.869",58193
"2995","0027",37067,234,54388,"2022-03-23 02:19:44.869",297075
"2996","0028",20453,64,54388,"2022-03-23 02:19:44.869",46724
"2997","0040",37610,223,54388,"2022-03-23 02:19:44.869",6403243
"2998","0044",13439,11,54388,"2022-03-23 02:19:44.869",28397
"2999","0047",5142,4,54388,"2022-03-23 02:19:44.869",6081
"3000","0001",31067,127,54392,"2022-03-23 03:18:59.506",33262
"3001","0003",33020,104,54392,"2022-03-23 03:18:59.506",115136
"3002","0004",4139,149,54392,"2022-03-23 03:18:59.506",37343
"3003","0005",35515,69,54392,"2022-03-23 03:18:59.506",1295874
"3004","0009",33972,193,54392,"2022-03-23 03:18:59.506",10352535
"3005","000C",4627,14,54392,"2022-03-23 03:18:59.506",13982
"3006","0021",37807,673,54392,"2022-03-23 03:18:59.506",5072496
"3007","0022",19539,72,54392,"2022-03-23 03:18:59.506",136272
"3008","0023",23549,83,54392,"2022-03-23 03:18:59.506",484
"3009","0025",24888,159,54392,"2022-03-23 03:18:59.506",24659
"3010","0026",29667,106,54392,"2022-03-23 03:18:59.506",59183
"3011","0027",37070,234,54392,"2022-03-23 03:18:59.506",298120
"3012","0028",20449,64,54392,"2022-03-23 03:18:59.506",48967
"3013","0040",37613,223,54392,"2022-03-23 03:18:59.506",5862453
"3014","0044",13450,11,54392,"2022-03-23 03:18:59.506",28165
"3015","0047",5142,4,54392,"2022-03-23 03:18:59.506",4580
"3016","0001",31088,127,54396,"2022-03-23 04:17:29.517",22779
"3017","0003",33072,104,54396,"2022-03-23 04:17:29.517",89599
"3018","0004",4147,149,54396,"2022-03-23 04:17:29.517",34950
"3019","0005",35548,69,54396,"2022-03-23 04:17:29.517",1135628
"3020","0009",34026,193,54396,"2022-03-23 04:17:29.517",9375668
"3021","000C",4627,14,54396,"2022-03-23 04:17:29.517",12925
"3022","0021",37836,673,54396,"2022-03-23 04:17:29.517",4462564
"3023","0022",19623,72,54396,"2022-03-23 04:17:29.517",188218
"3024","0023",23594,83,54396,"2022-03-23 04:17:29.517",466
"3025","0025",24932,159,54396,"2022-03-23 04:17:29.517",18307
"3026","0026",29719,106,54396,"2022-03-23 04:17:29.517",70472
"3027","0027",37099,234,54396,"2022-03-23 04:17:29.517",275680
"3028","0028",20533,64,54396,"2022-03-23 04:17:29.517",46612
"3029","0040",37642,223,54396,"2022-03-23 04:17:29.517",5291289
"3030","0044",13555,11,54396,"2022-03-23 04:17:29.517",29496
"3031","0047",5163,4,54396,"2022-03-23 04:17:29.517",4407
"3032","0001",31089,127,54400,"2022-03-23 05:19:43.297",25144
"3033","0003",33146,104,54400,"2022-03-23 05:19:43.297",110614
"3034","0004",4149,149,54400,"2022-03-23 05:19:43.297",21907
"3035","0005",35554,69,54400,"2022-03-23 05:19:43.297",1303103
"3036","0009",34060,193,54400,"2022-03-23 05:19:43.297",10073060
"3037","000C",4627,14,54400,"2022-03-23 05:19:43.297",12529
"3038","0021",37839,673,54400,"2022-03-23 05:19:43.297",4702455
"3039","0022",19884,72,54400,"2022-03-23 05:19:43.297",158312
"3040","0023",23665,83,54400,"2022-03-23 05:19:43.297",394
"3041","0025",25003,159,54400,"2022-03-23 05:19:43.297",22151
"3042","0026",29792,106,54400,"2022-03-23 05:19:43.297",67874
"3043","0027",37101,234,54400,"2022-03-23 05:19:43.297",251322
"3044","0028",20794,64,54400,"2022-03-23 05:19:43.297",45292
"3045","0040",37645,223,54400,"2022-03-23 05:19:43.297",5163477
"3046","0044",13906,11,54400,"2022-03-23 05:19:43.297",22939
"3047","0047",5163,4,54400,"2022-03-23 05:19:43.297",4738
"3048","0001",31090,127,54404,"2022-03-23 06:23:07.254",27742
"3049","0003",33148,104,54404,"2022-03-23 06:23:07.254",138138
"3050","0004",4150,149,54404,"2022-03-23 06:23:07.254",32379
"3051","0005",35556,69,54404,"2022-03-23 06:23:07.254",1074228
"3052","0009",34062,193,54404,"2022-03-23 06:23:07.254",9935353
"3053","000C",4627,14,54404,"2022-03-23 06:23:07.254",15737
"3054","0021",37841,673,54404,"2022-03-23 06:23:07.254",4858951
"3055","0022",19877,72,54404,"2022-03-23 06:23:07.254",128329
"3056","0023",23666,83,54404,"2022-03-23 06:23:07.254",614
"3057","0025",25004,159,54404,"2022-03-23 06:23:07.254",27348
"3058","0026",29794,106,54404,"2022-03-23 06:23:07.254",64612
"3059","0027",37103,234,54404,"2022-03-23 06:23:07.254",271054
"3060","0028",20787,64,54404,"2022-03-23 06:23:07.254",45065
"3061","0040",37647,223,54404,"2022-03-23 06:23:07.254",4982078
"3062","0044",13909,11,54404,"2022-03-23 06:23:07.254",22648
"3063","0047",5163,4,54404,"2022-03-23 06:23:07.254",3832
"3064","0001",31090,127,54408,"2022-03-23 07:22:19.704",26947
"3065","0003",33152,104,54408,"2022-03-23 07:22:19.704",97723
"3066","0004",4152,149,54408,"2022-03-23 07:22:19.704",49864
"3067","0005",35558,69,54408,"2022-03-23 07:22:19.704",1273126
"3068","0009",34064,193,54408,"2022-03-23 07:22:19.704",10396028
"3069","000C",4627,14,54408,"2022-03-23 07:22:19.704",20908
"3070","0021",37843,673,54408,"2022-03-23 07:22:19.704",5695620
"3071","0022",19886,72,54408,"2022-03-23 07:22:19.704",168196
"3072","0023",23668,83,54408,"2022-03-23 07:22:19.704",563
"3073","0025",25006,159,54408,"2022-03-23 07:22:19.704",19234
"3074","0026",29798,106,54408,"2022-03-23 07:22:19.704",57904
"3075","0027",37105,234,54408,"2022-03-23 07:22:19.704",269326
"3076","0028",20796,64,54408,"2022-03-23 07:22:19.704",48571
"3077","0040",37649,223,54408,"2022-03-23 07:22:19.704",4985712
"3078","0044",13924,11,54408,"2022-03-23 07:22:19.704",28641
"3079","0047",5163,4,54408,"2022-03-23 07:22:19.704",4339
"3080","0001",31091,127,54412,"2022-03-23 08:21:20.543",22027
"3081","0003",33153,104,54412,"2022-03-23 08:21:20.543",112364
"3082","0004",4152,149,54412,"2022-03-23 08:21:20.543",44625
"3083","0005",35559,69,54412,"2022-03-23 08:21:20.543",1118420
"3084","0009",34065,193,54412,"2022-03-23 08:21:20.543",10095718
"3085","000C",4627,14,54412,"2022-03-23 08:21:20.543",16679
"3086","0021",37844,673,54412,"2022-03-23 08:21:20.543",4926293
"3087","0022",19887,72,54412,"2022-03-23 08:21:20.543",111087
"3088","0023",23669,83,54412,"2022-03-23 08:21:20.543",666
"3089","0025",25007,159,54412,"2022-03-23 08:21:20.543",31599
"3090","0026",29799,106,54412,"2022-03-23 08:21:20.543",58762
"3091","0027",37106,234,54412,"2022-03-23 08:21:20.543",266273
"3092","0028",20797,64,54412,"2022-03-23 08:21:20.543",45169
"3093","0040",37650,223,54412,"2022-03-23 08:21:20.543",5716378
"3094","0044",13926,11,54412,"2022-03-23 08:21:20.543",32841
"3095","0047",5163,4,54412,"2022-03-23 08:21:20.543",6535
"3096","0001",31090,127,54416,"2022-03-23 09:20:29.957",33251
"3097","0003",33154,104,54416,"2022-03-23 09:20:29.957",112890
"3098","0004",4153,149,54416,"2022-03-23 09:20:29.957",34121
"3099","0005",35560,69,54416,"2022-03-23 09:20:29.957",1131876
"3100","0009",34070,193,54416,"2022-03-23 09:20:29.957",10237443
"3101","000C",4627,14,54416,"2022-03-23 09:20:29.957",16254
"3102","0021",37844,673,54416,"2022-03-23 09:20:29.957",4937102
"3103","0022",19887,72,54416,"2022-03-23 09:20:29.957",133200
"3104","0023",23669,83,54416,"2022-03-23 09:20:29.957",434
"3105","0025",24986,159,54416,"2022-03-23 09:20:29.957",19944
"3106","0026",29800,106,54416,"2022-03-23 09:20:29.957",59432
"3107","0027",37107,234,54416,"2022-03-23 09:20:29.957",271677
"3108","0028",20797,64,54416,"2022-03-23 09:20:29.957",46100
"3109","0040",37651,223,54416,"2022-03-23 09:20:29.957",5823414
"3110","0044",13927,11,54416,"2022-03-23 09:20:29.957",33460
"3111","0047",5184,4,54416,"2022-03-23 09:20:29.957",3358
"3112","0001",31089,127,54420,"2022-03-23 10:19:36.792",20469
"3113","0003",33154,104,54420,"2022-03-23 10:19:36.792",101318
"3114","0004",4153,149,54420,"2022-03-23 10:19:36.792",48792
"3115","0005",35560,69,54420,"2022-03-23 10:19:36.792",1216528
"3116","0009",34079,193,54420,"2022-03-23 10:19:36.792",10031251
"3117","000C",4627,14,54420,"2022-03-23 10:19:36.792",28977
"3118","0021",37843,673,54420,"2022-03-23 10:19:36.792",5007305
"3119","0022",19887,72,54420,"2022-03-23 10:19:36.792",118262
"3120","0023",23669,83,54420,"2022-03-23 10:19:36.792",501
"3121","0025",24986,159,54420,"2022-03-23 10:19:36.792",26979
"3122","0026",29800,106,54420,"2022-03-23 10:19:36.792",57413
"3123","0027",37107,234,54420,"2022-03-23 10:19:36.792",286455
"3124","0028",20797,64,54420,"2022-03-23 10:19:36.792",50492
"3125","0040",37650,223,54420,"2022-03-23 10:19:36.792",5538785
