"","chain","amount_staked_nodes","amount_staked_apps","aligned_height","date","all_relays"
"4898","03DF",16218,11,55828,"2022-04-07 12:26:23.447",521712
"4899","0001",30960,127,55832,"2022-04-07 13:31:55.756",32187
"4900","0003",36909,103,55832,"2022-04-07 13:31:55.756",146766
"4901","0004",6266,149,55832,"2022-04-07 13:31:55.756",26531
"4902","0005",40982,69,55832,"2022-04-07 13:31:55.756",245363
"4903","0006",5989,55,55832,"2022-04-07 13:31:55.756",13139
"4904","0009",39636,193,55832,"2022-04-07 13:31:55.756",13614102
"4905","000A",5564,4,55832,"2022-04-07 13:31:55.756",14250
"4906","000B",2079,14,55832,"2022-04-07 13:31:55.756",11627
"4907","000C",5087,14,55832,"2022-04-07 13:31:55.756",91334
"4908","0021",41781,673,55832,"2022-04-07 13:31:55.756",1723095
"4909","0022",23451,72,55832,"2022-04-07 13:31:55.756",156004
"4910","0023",26665,83,55832,"2022-04-07 13:31:55.756",6983
"4911","0024",19251,72,55832,"2022-04-07 13:31:55.756",1142
"4912","0025",28513,159,55832,"2022-04-07 13:31:55.756",7684
"4913","0026",34812,106,55832,"2022-04-07 13:31:55.756",38824
"4914","0027",40891,234,55832,"2022-04-07 13:31:55.756",266181
"4915","0028",24099,64,55832,"2022-04-07 13:31:55.756",128883
"4916","0040",41582,223,55832,"2022-04-07 13:31:55.756",7675972
"4917","0044",16378,11,55832,"2022-04-07 13:31:55.756",112936
"4918","0047",7402,4,55832,"2022-04-07 13:31:55.756",6044
"4919","0048",4316,3,55832,"2022-04-07 13:31:55.756",23031
"4920","03DF",16219,11,55832,"2022-04-07 13:31:55.756",497187
"4921","0001",30965,127,55836,"2022-04-07 14:37:22.028",42241
"4922","0003",36913,103,55836,"2022-04-07 14:37:22.028",165871
"4923","0004",6266,149,55836,"2022-04-07 14:37:22.028",22005
"4924","0005",40986,69,55836,"2022-04-07 14:37:22.028",480766
"4925","0006",5989,55,55836,"2022-04-07 14:37:22.028",9544
"4926","0009",39640,193,55836,"2022-04-07 14:37:22.028",14642817
"4927","000A",5564,4,55836,"2022-04-07 14:37:22.028",7139
"4928","000B",2079,14,55836,"2022-04-07 14:37:22.028",9392
"4929","000C",5087,14,55836,"2022-04-07 14:37:22.028",121152
"4930","0021",41785,673,55836,"2022-04-07 14:37:22.028",1709057
"4931","0022",23451,72,55836,"2022-04-07 14:37:22.028",157609
"4932","0023",26669,83,55836,"2022-04-07 14:37:22.028",8589
"4933","0024",19255,72,55836,"2022-04-07 14:37:22.028",1622
"4934","0025",28517,159,55836,"2022-04-07 14:37:22.028",13178
"4935","0026",34816,106,55836,"2022-04-07 14:37:22.028",38056
"4936","0027",40895,234,55836,"2022-04-07 14:37:22.028",256054
"4937","0028",24099,64,55836,"2022-04-07 14:37:22.028",144007
"4938","0040",41587,223,55836,"2022-04-07 14:37:22.028",7866913
"4939","0044",16378,11,55836,"2022-04-07 14:37:22.028",51173
"4940","0047",7402,4,55836,"2022-04-07 14:37:22.028",4595
"4941","0048",4316,3,55836,"2022-04-07 14:37:22.028",43339
"4942","03DF",16219,11,55836,"2022-04-07 14:37:22.028",564871
"4943","0001",30968,127,55840,"2022-04-07 15:35:48.038",38357
"4944","0003",36935,103,55840,"2022-04-07 15:35:48.038",159366
"4945","0004",6266,149,55840,"2022-04-07 15:35:48.038",25963
"4946","0005",41008,69,55840,"2022-04-07 15:35:48.038",695142
"4947","0006",5989,55,55840,"2022-04-07 15:35:48.038",11010
"4948","0009",39662,193,55840,"2022-04-07 15:35:48.038",15872481
"4949","000A",5584,4,55840,"2022-04-07 15:35:48.038",10771
"4950","000B",2079,14,55840,"2022-04-07 15:35:48.038",12156
"4951","000C",5107,14,55840,"2022-04-07 15:35:48.038",233246
"4952","0021",41808,673,55840,"2022-04-07 15:35:48.038",1674160
"4953","0022",23472,72,55840,"2022-04-07 15:35:48.038",185837
"4954","0023",26671,83,55840,"2022-04-07 15:35:48.038",8200
"4955","0024",19257,72,55840,"2022-04-07 15:35:48.038",2113
"4956","0025",28517,159,55840,"2022-04-07 15:35:48.038",16841
"4957","0026",34838,106,55840,"2022-04-07 15:35:48.038",44480
"4958","0027",40917,234,55840,"2022-04-07 15:35:48.038",285509
"4959","0028",24120,64,55840,"2022-04-07 15:35:48.038",179136
"4960","0040",41610,223,55840,"2022-04-07 15:35:48.038",8508873
"4961","0044",16378,11,55840,"2022-04-07 15:35:48.038",63564
"4962","0047",7402,4,55840,"2022-04-07 15:35:48.038",7429
"4963","0048",4320,3,55840,"2022-04-07 15:35:48.038",33682
"4964","03DF",16239,11,55840,"2022-04-07 15:35:48.038",657330
"4965","0001",30974,127,55844,"2022-04-07 16:34:25.085",40628
"4966","0003",36941,103,55844,"2022-04-07 16:34:25.085",173020
"4967","0004",6269,149,55844,"2022-04-07 16:34:25.085",25026
"4968","0005",41015,69,55844,"2022-04-07 16:34:25.085",795866
"4969","0006",5991,55,55844,"2022-04-07 16:34:25.085",8072
"4970","0009",39669,193,55844,"2022-04-07 16:34:25.085",16911746
"4971","000A",5584,4,55844,"2022-04-07 16:34:25.085",6287
"4972","000B",2081,14,55844,"2022-04-07 16:34:25.085",8926
"4973","000C",5107,14,55844,"2022-04-07 16:34:25.085",206702
"4974","0021",41815,673,55844,"2022-04-07 16:34:25.085",1683820
"4975","0022",23476,72,55844,"2022-04-07 16:34:25.085",163217
"4976","0023",26675,83,55844,"2022-04-07 16:34:25.085",14853
"4977","0024",19259,72,55844,"2022-04-07 16:34:25.085",1322
"4978","0025",28523,159,55844,"2022-04-07 16:34:25.085",8430
"4979","0026",34844,106,55844,"2022-04-07 16:34:25.085",36857
"4980","0027",40924,234,55844,"2022-04-07 16:34:25.085",310988
"4981","0028",24124,64,55844,"2022-04-07 16:34:25.085",164540
"4982","0040",41617,223,55844,"2022-04-07 16:34:25.085",8342034
"4983","0044",16382,11,55844,"2022-04-07 16:34:25.085",77810
"4984","0047",7402,4,55844,"2022-04-07 16:34:25.085",5540
"4985","0048",4320,3,55844,"2022-04-07 16:34:25.085",36133
"4986","03DF",16239,11,55844,"2022-04-07 16:34:25.085",600380
"4987","0001",30975,127,55848,"2022-04-07 17:33:50.036",32005
"4988","0003",36942,103,55848,"2022-04-07 17:33:50.036",114751
"4989","0004",6269,149,55848,"2022-04-07 17:33:50.036",22889
"4990","0005",41016,69,55848,"2022-04-07 17:33:50.036",929032
"4991","0006",5991,55,55848,"2022-04-07 17:33:50.036",6479
"4992","0009",39671,193,55848,"2022-04-07 17:33:50.036",13382881
"4993","000A",5584,4,55848,"2022-04-07 17:33:50.036",227
"4994","000B",2081,14,55848,"2022-04-07 17:33:50.036",10093
"4995","000C",5107,14,55848,"2022-04-07 17:33:50.036",148662
"4996","0010",3221,14,55848,"2022-04-07 17:33:50.036",278
"4997","0021",41816,673,55848,"2022-04-07 17:33:50.036",1528730
"4998","0022",23477,72,55848,"2022-04-07 17:33:50.036",197516
"4999","0023",26676,83,55848,"2022-04-07 17:33:50.036",9944
"5000","0024",19260,72,55848,"2022-04-07 17:33:50.036",1445
"5001","0025",28524,159,55848,"2022-04-07 17:33:50.036",17060
"5002","0026",34845,106,55848,"2022-04-07 17:33:50.036",33407
"5003","0027",40925,234,55848,"2022-04-07 17:33:50.036",301883
"5004","0028",24125,64,55848,"2022-04-07 17:33:50.036",161172
"5005","0040",41618,223,55848,"2022-04-07 17:33:50.036",8487012
"5006","0044",16383,11,55848,"2022-04-07 17:33:50.036",40860
"5007","0047",7402,4,55848,"2022-04-07 17:33:50.036",4132
"5008","0048",4320,3,55848,"2022-04-07 17:33:50.036",85412
"5009","03DF",16239,11,55848,"2022-04-07 17:33:50.036",609901
"5010","0001",30976,127,55852,"2022-04-07 18:37:24.258",33604
"5011","0003",36942,103,55852,"2022-04-07 18:37:24.258",151568
"5012","0004",6269,149,55852,"2022-04-07 18:37:24.258",23104
"5013","0005",41017,69,55852,"2022-04-07 18:37:24.258",1468793
"5014","0006",5991,55,55852,"2022-04-07 18:37:24.258",9579
"5015","0009",39671,193,55852,"2022-04-07 18:37:24.258",13195472
"5016","000A",5584,4,55852,"2022-04-07 18:37:24.258",703
"5017","000B",2081,14,55852,"2022-04-07 18:37:24.258",8047
"5018","000C",5107,14,55852,"2022-04-07 18:37:24.258",182149
"5019","0010",3221,14,55852,"2022-04-07 18:37:24.258",939
"5020","0021",41817,673,55852,"2022-04-07 18:37:24.258",1526438
"5021","0022",23477,72,55852,"2022-04-07 18:37:24.258",124462
"5022","0023",26676,83,55852,"2022-04-07 18:37:24.258",12792
"5023","0024",19260,72,55852,"2022-04-07 18:37:24.258",547
"5024","0025",28524,159,55852,"2022-04-07 18:37:24.258",13583
"5025","0026",34845,106,55852,"2022-04-07 18:37:24.258",36422
"5026","0027",40925,234,55852,"2022-04-07 18:37:24.258",279604
"5027","0028",24125,64,55852,"2022-04-07 18:37:24.258",149641
"5028","0040",41619,223,55852,"2022-04-07 18:37:24.258",8247609
"5029","0044",16383,11,55852,"2022-04-07 18:37:24.258",56363
"5030","0047",7402,4,55852,"2022-04-07 18:37:24.258",8290
"5031","0048",4320,3,55852,"2022-04-07 18:37:24.258",205311
"5032","03DF",16239,11,55852,"2022-04-07 18:37:24.258",589676
"5033","0001",31001,127,55856,"2022-04-07 19:38:08.638",34246
"5034","0003",36967,103,55856,"2022-04-07 19:38:08.638",138863
"5035","0004",6301,149,55856,"2022-04-07 19:38:08.638",32025
"5036","0005",41044,69,55856,"2022-04-07 19:38:08.638",1398608
"5037","0006",5991,55,55856,"2022-04-07 19:38:08.638",14664
"5038","0009",39696,193,55856,"2022-04-07 19:38:08.638",13083301
"5039","000A",5584,4,55856,"2022-04-07 19:38:08.638",1402
"5040","000B",2081,14,55856,"2022-04-07 19:38:08.638",11985
"5041","000C",5107,14,55856,"2022-04-07 19:38:08.638",155103
"5042","0010",3221,14,55856,"2022-04-07 19:38:08.638",1460
"5043","0021",41842,673,55856,"2022-04-07 19:38:08.638",1528777
"5044","0022",23477,72,55856,"2022-04-07 19:38:08.638",176780
"5045","0023",26669,83,55856,"2022-04-07 19:38:08.638",11713
"5046","0024",19285,72,55856,"2022-04-07 19:38:08.638",529
"5047","0025",28549,159,55856,"2022-04-07 19:38:08.638",30444
"5048","0026",34870,106,55856,"2022-04-07 19:38:08.638",39908
"5049","0027",40950,234,55856,"2022-04-07 19:38:08.638",283502
"5050","0028",24125,64,55856,"2022-04-07 19:38:08.638",156567
"5051","0040",41644,223,55856,"2022-04-07 19:38:08.638",10547266
"5052","0044",16408,11,55856,"2022-04-07 19:38:08.638",49027
"5053","0047",7402,4,55856,"2022-04-07 19:38:08.638",6484
"5054","0048",4320,3,55856,"2022-04-07 19:38:08.638",185742
"5055","03DF",16268,11,55856,"2022-04-07 19:38:08.638",564204
"5056","0001",31053,127,55860,"2022-04-07 20:38:46.051",27859
"5057","0003",37019,103,55860,"2022-04-07 20:38:46.051",162107
"5058","0004",6301,149,55860,"2022-04-07 20:38:46.051",38583
"5059","0005",41096,69,55860,"2022-04-07 20:38:46.051",1275306
"5060","0006",5991,55,55860,"2022-04-07 20:38:46.051",12404
"5061","0009",39748,193,55860,"2022-04-07 20:38:46.051",14592329
"5062","000A",5584,4,55860,"2022-04-07 20:38:46.051",1435
"5063","000B",2081,14,55860,"2022-04-07 20:38:46.051",10033
"5064","000C",5107,14,55860,"2022-04-07 20:38:46.051",160266
"5065","0010",3221,14,55860,"2022-04-07 20:38:46.051",1167
"5066","0021",41894,673,55860,"2022-04-07 20:38:46.051",1577094
"5067","0022",23477,72,55860,"2022-04-07 20:38:46.051",173202
"5068","0023",26669,83,55860,"2022-04-07 20:38:46.051",3513
"5069","0024",19285,72,55860,"2022-04-07 20:38:46.051",785
"5070","0025",28551,159,55860,"2022-04-07 20:38:46.051",9560
"5071","0026",34872,106,55860,"2022-04-07 20:38:46.051",38351
"5072","0027",41002,234,55860,"2022-04-07 20:38:46.051",323325
"5073","0028",24125,64,55860,"2022-04-07 20:38:46.051",125143
"5074","0040",41696,223,55860,"2022-04-07 20:38:46.051",9970754
"5075","0044",16460,11,55860,"2022-04-07 20:38:46.051",33382
"5076","0047",7452,4,55860,"2022-04-07 20:38:46.051",6374
"5077","0048",4320,3,55860,"2022-04-07 20:38:46.051",110031
"5078","03DF",16318,11,55860,"2022-04-07 20:38:46.051",694785
"5079","0001",31079,127,55864,"2022-04-07 21:37:37.913",27676
"5080","0003",37051,103,55864,"2022-04-07 21:37:37.913",146612
"5081","0004",6307,149,55864,"2022-04-07 21:37:37.913",39776
"5082","0005",41129,69,55864,"2022-04-07 21:37:37.913",1014141
"5083","0006",5997,55,55864,"2022-04-07 21:37:37.913",11923
"5084","0009",39756,193,55864,"2022-04-07 21:37:37.913",12452013
"5085","000A",5584,4,55864,"2022-04-07 21:37:37.913",1181
"5086","000B",2081,14,55864,"2022-04-07 21:37:37.913",9478
"5087","000C",5107,14,55864,"2022-04-07 21:37:37.913",162686
"5088","0010",3221,14,55864,"2022-04-07 21:37:37.913",1170
"5089","0021",41926,673,55864,"2022-04-07 21:37:37.913",1601799
"5090","0022",23483,72,55864,"2022-04-07 21:37:37.913",220056
"5091","0023",26671,83,55864,"2022-04-07 21:37:37.913",8376
"5092","0024",19285,72,55864,"2022-04-07 21:37:37.913",11288
"5093","0025",28559,159,55864,"2022-04-07 21:37:37.913",16281
"5094","0026",34880,106,55864,"2022-04-07 21:37:37.913",39424
"5095","0027",41035,234,55864,"2022-04-07 21:37:37.913",280194
"5096","0028",24131,64,55864,"2022-04-07 21:37:37.913",138092
"5097","0040",41728,223,55864,"2022-04-07 21:37:37.913",9353773
"5098","0044",16466,11,55864,"2022-04-07 21:37:37.913",75613
"5099","0047",7458,4,55864,"2022-04-07 21:37:37.913",6071
"5100","0048",4320,3,55864,"2022-04-07 21:37:37.913",25704
"5101","03DF",16324,11,55864,"2022-04-07 21:37:37.913",669071
"5102","0001",31093,127,55868,"2022-04-07 22:40:00.443",28427
"5103","0003",37065,103,55868,"2022-04-07 22:40:00.443",159195
"5104","0004",6310,149,55868,"2022-04-07 22:40:00.443",27492
"5105","0005",41143,69,55868,"2022-04-07 22:40:00.443",1083435
"5106","0006",6000,55,55868,"2022-04-07 22:40:00.443",8515
"5107","0009",39762,193,55868,"2022-04-07 22:40:00.443",11696305
"5108","000A",5587,4,55868,"2022-04-07 22:40:00.443",1315
"5109","000B",2084,14,55868,"2022-04-07 22:40:00.443",8509
"5110","000C",5107,14,55868,"2022-04-07 22:40:00.443",140831
"5111","0010",3221,14,55868,"2022-04-07 22:40:00.443",1587
"5112","0021",41940,673,55868,"2022-04-07 22:40:00.443",1543180
"5113","0022",23486,72,55868,"2022-04-07 22:40:00.443",157174
"5114","0023",26674,83,55868,"2022-04-07 22:40:00.443",6260
"5115","0024",19288,72,55868,"2022-04-07 22:40:00.443",770
"5116","0025",28562,159,55868,"2022-04-07 22:40:00.443",11862
"5117","0026",34886,106,55868,"2022-04-07 22:40:00.443",39938
"5118","0027",41049,234,55868,"2022-04-07 22:40:00.443",225221
"5119","0028",24134,64,55868,"2022-04-07 22:40:00.443",114582
"5120","0040",41726,223,55868,"2022-04-07 22:40:00.443",9174769
"5121","0044",16472,11,55868,"2022-04-07 22:40:00.443",56649
"5122","0047",7458,4,55868,"2022-04-07 22:40:00.443",6539
"5123","0048",4320,3,55868,"2022-04-07 22:40:00.443",29497
"5124","03DF",16324,11,55868,"2022-04-07 22:40:00.443",520340
"5125","0001",31095,127,55872,"2022-04-07 23:38:15.537",34763
"5126","0003",37066,103,55872,"2022-04-07 23:38:15.537",170597
"5127","0004",6737,149,55872,"2022-04-07 23:38:15.537",17792
"5128","0005",41146,69,55872,"2022-04-07 23:38:15.537",1255348
"5129","0006",6000,55,55872,"2022-04-07 23:38:15.537",9588
"5130","0009",39763,193,55872,"2022-04-07 23:38:15.537",11590329
"5131","000A",5587,4,55872,"2022-04-07 23:38:15.537",1530
"5132","000B",2084,14,55872,"2022-04-07 23:38:15.537",9741
"5133","000C",5107,14,55872,"2022-04-07 23:38:15.537",176620
"5134","0010",3221,14,55872,"2022-04-07 23:38:15.537",14054
"5135","0021",41943,673,55872,"2022-04-07 23:38:15.537",1420904
"5136","0022",23481,72,55872,"2022-04-07 23:38:15.537",143231
"5137","0023",26249,83,55872,"2022-04-07 23:38:15.537",7833
"5138","0024",19289,72,55872,"2022-04-07 23:38:15.537",1235
"5139","0025",28563,159,55872,"2022-04-07 23:38:15.537",13404
"5140","0026",34887,106,55872,"2022-04-07 23:38:15.537",39495
"5141","0027",41050,234,55872,"2022-04-07 23:38:15.537",182190
"5142","0028",24129,64,55872,"2022-04-07 23:38:15.537",130029
"5143","0040",41728,223,55872,"2022-04-07 23:38:15.537",8881046
"5144","0044",16473,11,55872,"2022-04-07 23:38:15.537",56287
"5145","0047",7458,4,55872,"2022-04-07 23:38:15.537",5522
"5146","0048",4320,3,55872,"2022-04-07 23:38:15.537",40399
"5147","03DF",16713,11,55872,"2022-04-07 23:38:15.537",476897
"5148","0001",31096,127,55876,"2022-04-08 00:36:33.230",25758
"5149","0003",37066,103,55876,"2022-04-08 00:36:33.230",140495
"5150","0004",6934,149,55876,"2022-04-08 00:36:33.230",27951
"5151","0005",41146,69,55876,"2022-04-08 00:36:33.230",1070720
"5152","0006",6000,55,55876,"2022-04-08 00:36:33.230",7896
"5153","0009",39774,193,55876,"2022-04-08 00:36:33.230",10458282
"5154","000A",5587,4,55876,"2022-04-08 00:36:33.230",2383
"5155","000B",2084,14,55876,"2022-04-08 00:36:33.230",24126
"5156","000C",5107,14,55876,"2022-04-08 00:36:33.230",131702
"5157","0010",3221,14,55876,"2022-04-08 00:36:33.230",2458
"5158","0021",41943,673,55876,"2022-04-08 00:36:33.230",1404927
"5159","0022",23476,72,55876,"2022-04-08 00:36:33.230",224683
"5160","0023",26052,83,55876,"2022-04-08 00:36:33.230",7419
"5161","0024",19289,72,55876,"2022-04-08 00:36:33.230",1142
"5162","0025",28563,159,55876,"2022-04-08 00:36:33.230",16226
"5163","0026",34887,106,55876,"2022-04-08 00:36:33.230",50154
"5164","0027",41050,234,55876,"2022-04-08 00:36:33.230",195488
"5165","0028",24124,64,55876,"2022-04-08 00:36:33.230",141774
"5166","0040",41728,223,55876,"2022-04-08 00:36:33.230",9190884
"5167","0044",16473,11,55876,"2022-04-08 00:36:33.230",37825
"5168","0047",7458,4,55876,"2022-04-08 00:36:33.230",7228
"5169","0048",4320,3,55876,"2022-04-08 00:36:33.230",37864
"5170","03DF",16899,11,55876,"2022-04-08 00:36:33.230",551296
"5171","0001",31096,127,55880,"2022-04-08 01:35:35.152",37338
"5172","0003",37066,103,55880,"2022-04-08 01:35:35.152",140270
"5173","0004",6937,149,55880,"2022-04-08 01:35:35.152",31043
"5174","0005",41146,69,55880,"2022-04-08 01:35:35.152",1248013
"5175","0006",6000,55,55880,"2022-04-08 01:35:35.152",10017
"5176","0009",39774,193,55880,"2022-04-08 01:35:35.152",10624192
"5177","000A",5587,4,55880,"2022-04-08 01:35:35.152",1682
"5178","000B",2084,14,55880,"2022-04-08 01:35:35.152",9316
"5179","000C",5107,14,55880,"2022-04-08 01:35:35.152",107919
"5180","0010",3221,14,55880,"2022-04-08 01:35:35.152",1841
"5181","0021",41943,673,55880,"2022-04-08 01:35:35.152",1344590
"5182","0022",23476,72,55880,"2022-04-08 01:35:35.152",133698
"5183","0023",26049,83,55880,"2022-04-08 01:35:35.152",4006
"5184","0024",19289,72,55880,"2022-04-08 01:35:35.152",812
"5185","0025",28563,159,55880,"2022-04-08 01:35:35.152",11639
"5186","0026",34887,106,55880,"2022-04-08 01:35:35.152",39976
"5187","0027",41050,234,55880,"2022-04-08 01:35:35.152",172300
"5188","0028",24124,64,55880,"2022-04-08 01:35:35.152",113930
"5189","0040",41729,223,55880,"2022-04-08 01:35:35.152",7789140
"5190","0044",16473,11,55880,"2022-04-08 01:35:35.152",70466
"5191","0047",7458,4,55880,"2022-04-08 01:35:35.152",19470
"5192","0048",4320,3,55880,"2022-04-08 01:35:35.152",31731
"5193","03DF",17015,11,55880,"2022-04-08 01:35:35.152",523503
"5194","0001",31096,127,55884,"2022-04-08 02:41:44.505",23521
"5195","0003",37066,103,55884,"2022-04-08 02:41:44.505",131813
"5196","0004",6938,149,55884,"2022-04-08 02:41:44.505",21927
"5197","0005",41146,69,55884,"2022-04-08 02:41:44.505",1105893
"5198","0006",6000,55,55884,"2022-04-08 02:41:44.505",9499
"5199","0009",39774,193,55884,"2022-04-08 02:41:44.505",10767092
"5200","000A",5587,4,55884,"2022-04-08 02:41:44.505",14855
"5201","000B",2084,14,55884,"2022-04-08 02:41:44.505",9228
"5202","000C",5107,14,55884,"2022-04-08 02:41:44.505",89873
"5203","0010",3221,14,55884,"2022-04-08 02:41:44.505",14494
"5204","0021",41943,673,55884,"2022-04-08 02:41:44.505",2301175
"5205","0022",23476,72,55884,"2022-04-08 02:41:44.505",164771
"5206","0023",26048,83,55884,"2022-04-08 02:41:44.505",12505
"5207","0024",19289,72,55884,"2022-04-08 02:41:44.505",658
"5208","0025",28563,159,55884,"2022-04-08 02:41:44.505",17131
"5209","0026",34887,106,55884,"2022-04-08 02:41:44.505",38585
"5210","0027",41050,234,55884,"2022-04-08 02:41:44.505",151338
"5211","0028",24124,64,55884,"2022-04-08 02:41:44.505",126716
"5212","0040",41729,223,55884,"2022-04-08 02:41:44.505",7538224
"5213","0044",16479,11,55884,"2022-04-08 02:41:44.505",22753
"5214","0047",7458,4,55884,"2022-04-08 02:41:44.505",6743
"5215","0048",4320,3,55884,"2022-04-08 02:41:44.505",31708
"5216","03DF",17291,11,55884,"2022-04-08 02:41:44.505",455081
"5217","0001",31096,127,55888,"2022-04-08 03:41:25.305",30282
"5218","0003",37066,103,55888,"2022-04-08 03:41:25.305",130038
"5219","0004",6938,149,55888,"2022-04-08 03:41:25.305",18899
"5220","0005",41146,69,55888,"2022-04-08 03:41:25.305",1324655
"5221","0006",6000,55,55888,"2022-04-08 03:41:25.305",25443
"5222","0009",39774,193,55888,"2022-04-08 03:41:25.305",12180846
"5223","000A",5587,4,55888,"2022-04-08 03:41:25.305",1407
"5224","000B",2084,14,55888,"2022-04-08 03:41:25.305",11069
"5225","000C",5107,14,55888,"2022-04-08 03:41:25.305",64700
"5226","0010",3221,14,55888,"2022-04-08 03:41:25.305",15848
"5227","0021",41943,673,55888,"2022-04-08 03:41:25.305",2167618
"5228","0022",23476,72,55888,"2022-04-08 03:41:25.305",290609
"5229","0023",26048,83,55888,"2022-04-08 03:41:25.305",3116
"5230","0024",19289,72,55888,"2022-04-08 03:41:25.305",596
"5231","0025",28563,159,55888,"2022-04-08 03:41:25.305",11874
"5232","0026",34887,106,55888,"2022-04-08 03:41:25.305",45762
"5233","0027",41050,234,55888,"2022-04-08 03:41:25.305",171065
"5234","0028",24124,64,55888,"2022-04-08 03:41:25.305",89831
"5235","0040",41729,223,55888,"2022-04-08 03:41:25.305",8307503
"5236","0044",16479,11,55888,"2022-04-08 03:41:25.305",84711
"5237","0047",7458,4,55888,"2022-04-08 03:41:25.305",8110
"5238","0048",4320,3,55888,"2022-04-08 03:41:25.305",43207
"5239","03DF",17291,11,55888,"2022-04-08 03:41:25.305",407204
"5240","0001",31096,127,55892,"2022-04-08 04:41:59.099",19461
"5241","0003",37066,103,55892,"2022-04-08 04:41:59.099",124827
"5242","0004",7379,149,55892,"2022-04-08 04:41:59.099",16598
"5243","0005",41146,69,55892,"2022-04-08 04:41:59.099",1162251
"5244","0006",6000,55,55892,"2022-04-08 04:41:59.099",8025
"5245","0009",39774,193,55892,"2022-04-08 04:41:59.099",12950314
"5246","000A",5587,4,55892,"2022-04-08 04:41:59.099",1079
"5247","000B",2084,14,55892,"2022-04-08 04:41:59.099",7590
"5248","000C",5107,14,55892,"2022-04-08 04:41:59.099",56376
"5249","0010",3221,14,55892,"2022-04-08 04:41:59.099",1308
"5250","0021",41943,673,55892,"2022-04-08 04:41:59.099",1356228
"5251","0022",23473,72,55892,"2022-04-08 04:41:59.099",142819
"5252","0023",25607,83,55892,"2022-04-08 04:41:59.099",9233
"5253","0024",19289,72,55892,"2022-04-08 04:41:59.099",676
"5254","0025",28563,159,55892,"2022-04-08 04:41:59.099",16439
"5255","0026",34887,106,55892,"2022-04-08 04:41:59.099",39222
"5256","0027",41050,234,55892,"2022-04-08 04:41:59.099",171462
"5257","0028",24121,64,55892,"2022-04-08 04:41:59.099",52750
"5258","0040",41728,223,55892,"2022-04-08 04:41:59.099",7513748
"5259","0044",16479,11,55892,"2022-04-08 04:41:59.099",44289
"5260","0047",7458,4,55892,"2022-04-08 04:41:59.099",5905
"5261","0048",4320,3,55892,"2022-04-08 04:41:59.099",51288
"5262","03DF",17724,11,55892,"2022-04-08 04:41:59.099",472000
"5263","0001",31096,127,55896,"2022-04-08 05:46:08.465",36911
"5264","0003",37072,103,55896,"2022-04-08 05:46:08.465",157371
"5265","0004",8027,149,55896,"2022-04-08 05:46:08.465",18116
"5266","0005",41183,69,55896,"2022-04-08 05:46:08.465",1127853
"5267","0006",6006,55,55896,"2022-04-08 05:46:08.465",10951
"5268","0009",39780,193,55896,"2022-04-08 05:46:08.465",12820562
"5269","000A",5587,4,55896,"2022-04-08 05:46:08.465",1233
"5270","000B",2084,14,55896,"2022-04-08 05:46:08.465",9372
"5271","000C",5107,14,55896,"2022-04-08 05:46:08.465",56201
"5272","0010",3221,14,55896,"2022-04-08 05:46:08.465",1225
"5273","0021",41949,673,55896,"2022-04-08 05:46:08.465",1424069
"5274","0022",23478,72,55896,"2022-04-08 05:46:08.465",157825
"5275","0023",24965,83,55896,"2022-04-08 05:46:08.465",29845
"5276","0024",19289,72,55896,"2022-04-08 05:46:08.465",701
"5277","0025",28569,159,55896,"2022-04-08 05:46:08.465",14949
"5278","0026",34894,106,55896,"2022-04-08 05:46:08.465",42083
"5279","0027",41056,234,55896,"2022-04-08 05:46:08.465",171224
"5280","0028",24126,64,55896,"2022-04-08 05:46:08.465",57995
"5281","0040",41734,223,55896,"2022-04-08 05:46:08.465",7824560
"5282","0044",16485,11,55896,"2022-04-08 05:46:08.465",37400
"5283","0047",7464,4,55896,"2022-04-08 05:46:08.465",4728
"5284","0048",4320,3,55896,"2022-04-08 05:46:08.465",43212
"5285","03DF",18357,11,55896,"2022-04-08 05:46:08.465",530853
"5286","0001",31096,127,55900,"2022-04-08 06:46:53.085",31187
"5287","0003",37072,103,55900,"2022-04-08 06:46:53.085",126034
"5288","0004",8028,149,55900,"2022-04-08 06:46:53.085",22031
"5289","0005",41183,69,55900,"2022-04-08 06:46:53.085",1243095
"5290","0006",6006,55,55900,"2022-04-08 06:46:53.085",6078
"5291","0009",39780,193,55900,"2022-04-08 06:46:53.085",12664100
"5292","000A",5587,4,55900,"2022-04-08 06:46:53.085",1183
"5293","000B",2084,14,55900,"2022-04-08 06:46:53.085",8887
"5294","000C",5107,14,55900,"2022-04-08 06:46:53.085",64218
"5295","0010",3221,14,55900,"2022-04-08 06:46:53.085",13808
"5296","0021",41949,673,55900,"2022-04-08 06:46:53.085",1422047
"5297","0022",23478,72,55900,"2022-04-08 06:46:53.085",275592
"5298","0023",24964,83,55900,"2022-04-08 06:46:53.085",7839
"5299","0024",19289,72,55900,"2022-04-08 06:46:53.085",653
"5300","0025",28569,159,55900,"2022-04-08 06:46:53.085",12246
"5301","0026",34894,106,55900,"2022-04-08 06:46:53.085",40920
"5302","0027",41056,234,55900,"2022-04-08 06:46:53.085",178033
"5303","0028",24126,64,55900,"2022-04-08 06:46:53.085",56904
"5304","0040",41734,223,55900,"2022-04-08 06:46:53.085",7656190
"5305","0044",16485,11,55900,"2022-04-08 06:46:53.085",45088
